step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,4862068.506246,0.000000,4862068.506246,0.000000e+00,678.591797,11.723465,-4784.988471,9.787,0.937,0.032
2,0.002000,4862072.810952,0.000000,4862072.810952,8.853653e-07,678.637311,13.926265,-4785.463443,1.615,0.327,0.038
3,0.003000,4862075.703453,0.000000,4862075.703453,1.480277e-06,678.479606,17.330802,-4785.460102,1.472,0.435,0.032
4,0.004000,4862077.525059,0.000000,4862077.525059,1.854933e-06,678.053859,19.119000,-4785.809026,1.361,0.281,0.025
5,0.005000,4862078.431178,0.000000,4862078.431178,2.041298e-06,677.387712,19.290278,-4786.503010,1.343,0.302,0.026
6,0.006000,4862078.289923,0.000000,4862078.289923,2.012246e-06,676.753275,19.467397,-4787.207893,1.234,0.277,0.023
7,0.007000,4862077.106629,0.000000,4862077.106629,1.768873e-06,676.151223,19.650876,-4787.922591,1.289,0.397,0.024
8,0.008000,4862074.888681,0.000000,4862074.888681,1.312700e-06,675.582053,19.841567,-4788.646115,1.273,0.316,0.026
9,0.009000,4862070.899431,0.000000,4862070.899431,4.922155e-07,674.762956,21.250995,-4788.914636,1.294,0.321,0.024
10,0.010000,4862065.077268,0.000000,4862065.077268,7.052508e-07,673.679569,23.877750,-4788.733372,1.292,0.297,0.031
11,0.011000,4862058.113905,0.000000,4862058.113905,2.137432e-06,672.599647,26.509648,-4788.571332,1.405,0.352,0.026
12,0.012000,4862050.030795,0.000000,4862050.030795,3.799916e-06,671.522990,29.147050,-4788.428596,1.744,0.436,0.035
13,0.013000,4862041.869351,0.000000,4862041.869351,5.478511e-06,670.788668,30.588434,-4788.741907,1.570,0.588,0.030
14,0.014000,4862032.623989,0.000000,4862032.623989,7.380039e-06,671.197038,30.333887,-4789.056247,1.329,0.483,0.030
15,0.015000,4862021.286569,0.000000,4862021.286569,9.711849e-06,672.406963,29.581630,-4788.904915,1.505,0.282,0.041
16,0.016000,4862011.993794,0.000000,4862011.993794,1.162313e-05,672.819810,28.181692,-4789.083166,1.291,0.280,0.036
17,0.017000,4862004.999402,0.000000,4862004.999402,1.306169e-05,672.451751,26.144930,-4789.604621,1.550,0.318,0.037
18,0.018000,4861997.458904,0.000000,4861997.458904,1.461258e-05,672.113385,24.129375,-4790.112551,1.464,0.506,0.033
19,0.019000,4861989.389404,0.000000,4861989.389404,1.627226e-05,671.803269,22.136940,-4790.606594,1.467,0.453,0.027
20,0.020000,4861979.405468,0.000000,4861979.405468,1.832569e-05,671.106602,21.333245,-4790.719935,1.306,0.483,0.037
21,0.021000,4861968.935162,0.000000,4861968.935162,2.047916e-05,670.436078,20.553141,-4790.819307,1.612,0.375,0.042
22,0.022000,4861959.401832,0.000000,4861959.401832,2.243992e-05,670.204354,18.633049,-4791.271178,1.540,0.329,0.026
23,0.023000,4861949.412145,0.000000,4861949.412145,2.449453e-05,669.995521,16.738277,-4791.708971,1.292,0.277,0.024
24,0.024000,4861938.987647,0.000000,4861938.987647,2.663858e-05,669.808773,14.869147,-4792.133129,1.291,0.238,0.027
25,0.025000,4861928.154522,0.000000,4861928.154522,2.886667e-05,669.642631,13.026023,-4792.544670,1.427,0.310,0.022
26,0.026000,4861916.926547,0.000000,4861916.926547,3.117597e-05,669.495436,11.209479,-4792.944471,1.363,0.290,0.032
27,0.027000,4861905.320479,0.000000,4861905.320479,3.356303e-05,669.366692,9.420787,-4793.332728,1.300,0.621,0.027
28,0.028000,4861893.353820,0.000000,4861893.353820,3.602426e-05,669.255848,7.660162,-4793.709684,1.349,0.283,0.040
29,0.029000,4861881.036936,0.000000,4861881.036936,3.855752e-05,669.161836,5.927970,-4794.075693,1.685,0.457,0.027
30,0.030000,4861868.384947,0.000000,4861868.384947,4.115970e-05,669.083135,4.224248,-4794.431200,1.535,0.505,0.025
31,0.031000,4861855.417755,0.000000,4861855.417755,4.382672e-05,669.018587,2.549109,-4794.776867,1.448,0.934,0.033
32,0.032000,4861842.153979,0.000000,4861842.153979,4.655473e-05,668.967610,0.902512,-4795.112802,1.365,0.348,0.039
33,0.033000,4861828.607934,0.000000,4861828.607934,4.934079e-05,668.929677,-0.716115,-4795.439429,1.425,0.451,0.027
34,0.034000,4861814.794427,0.000000,4861814.794427,5.218187e-05,668.904049,-2.306786,-4795.757561,1.879,0.287,0.044
35,0.035000,4861795.382134,0.000000,4861795.382134,5.617447e-05,669.447383,-3.474271,-4795.568784,1.515,0.329,0.022
36,0.036000,4861770.347877,0.000000,4861770.347877,6.132336e-05,670.550368,-4.232144,-4794.870092,1.340,0.309,0.027
37,0.037000,4861745.024494,0.000000,4861745.024494,6.653171e-05,671.646151,-4.988771,-4794.157421,1.363,0.269,0.024
38,0.038000,4861719.437600,0.000000,4861719.437600,7.179427e-05,672.734712,-5.744203,-4793.431610,1.411,0.286,0.034
39,0.039000,4861693.604657,0.000000,4861693.604657,7.710743e-05,673.816606,-6.499563,-4792.694019,1.733,0.277,0.027
40,0.040000,4861667.546591,0.000000,4861667.546591,8.246689e-05,674.892681,-7.255322,-4791.945756,1.657,0.402,0.028
41,0.041000,4861641.282018,0.000000,4861641.282018,8.786882e-05,675.963228,-8.010544,-4791.186630,1.275,0.317,0.032
42,0.042000,4861614.827228,0.000000,4861614.827228,9.330988e-05,677.027414,-8.765076,-4790.417101,1.517,0.814,0.027
43,0.043000,4861588.212654,0.000000,4861588.212654,9.878380e-05,678.085680,-9.519985,-4789.638825,1.248,0.416,0.025
44,0.044000,4861561.465338,0.000000,4861561.465338,1.042850e-04,679.137767,-10.276054,-4788.852710,1.373,0.446,0.031
45,0.045000,4861534.599573,0.000000,4861534.599573,1.098106e-04,680.182899,-11.034664,-4788.060461,1.296,0.320,0.028
46,0.046000,4861507.636303,0.000000,4861507.636303,1.153562e-04,681.220546,-11.794592,-4787.263238,1.293,0.292,0.031
47,0.047000,4861480.581103,0.000000,4861480.581103,1.209208e-04,682.250638,-12.554242,-4786.459902,1.269,0.237,0.024
48,0.048000,4861453.444024,0.000000,4861453.444024,1.265022e-04,683.274560,-13.315853,-4785.650503,1.376,0.478,0.025
49,0.049000,4861426.251644,0.000000,4861426.251644,1.320949e-04,684.293269,-14.080067,-4784.836528,1.668,0.952,0.033
50,0.050000,4861399.008112,0.000000,4861399.008112,1.376982e-04,685.307172,-14.846433,-4784.018193,1.758,0.806,0.026
51,0.051000,4861371.730747,0.000000,4861371.730747,1.433084e-04,686.315119,-15.613211,-4783.195869,1.349,0.479,0.027
52,0.052000,4861344.462226,0.000000,4861344.462226,1.489169e-04,687.315543,-16.372135,-4782.371655,1.285,0.755,0.024
53,0.053000,4861317.210308,0.000000,4861317.210308,1.545219e-04,688.306699,-17.117759,-4781.546396,1.372,0.352,0.027
54,0.054000,4861289.974403,0.000000,4861289.974403,1.601236e-04,689.290333,-17.851147,-4780.720677,1.608,0.330,0.033
55,0.055000,4861262.780341,0.000000,4861262.780341,1.657167e-04,690.268445,-18.570804,-4779.894453,1.312,0.471,0.029
56,0.056000,4861235.642202,0.000000,4861235.642202,1.712983e-04,691.239148,-19.278408,-4779.066784,1.451,0.290,0.027
57,0.057000,4861208.571525,0.000000,4861208.571525,1.768660e-04,692.201877,-19.977894,-4778.240213,1.350,0.278,0.028
58,0.058000,4861181.585243,0.000000,4861181.585243,1.824164e-04,693.156940,-20.668029,-4777.414921,1.649,0.345,0.031
59,0.059000,4861154.680282,0.000000,4861154.680282,1.879500e-04,694.105385,-21.348759,-4776.589122,1.248,0.301,0.033
60,0.060000,4861127.854166,0.000000,4861127.854166,1.934675e-04,695.046780,-22.021512,-4775.764320,1.409,0.336,0.030
61,0.061000,4861101.118893,0.000000,4861101.118893,1.989662e-04,695.980010,-22.685934,-4774.939803,1.288,0.711,0.023
62,0.062000,4861074.475611,0.000000,4861074.475611,2.044460e-04,696.906855,-23.342059,-4774.114956,1.477,0.300,0.027
63,0.063000,4861047.910856,0.000000,4861047.910856,2.099097e-04,697.828753,-23.990647,-4773.290764,1.618,0.334,0.050
64,0.064000,4861021.425155,0.000000,4861021.425155,2.153571e-04,698.746227,-24.630965,-4772.468075,1.479,0.304,0.029
65,0.065000,4860995.034242,0.000000,4860995.034242,2.207850e-04,699.659326,-25.262918,-4771.647230,1.308,0.296,0.029
66,0.066000,4860968.729463,0.000000,4860968.729463,2.261952e-04,700.567517,-25.887985,-4770.827712,1.298,0.369,0.024
67,0.067000,4860942.515383,0.000000,4860942.515383,2.315868e-04,701.471538,-26.506609,-4770.010011,1.286,0.295,0.031
68,0.068000,4860916.406464,0.000000,4860916.406464,2.369567e-04,702.371000,-27.119566,-4769.194937,1.405,0.311,0.033
69,0.069000,4860890.403993,0.000000,4860890.403993,2.423047e-04,703.265195,-27.728569,-4768.381845,1.284,0.317,0.026
70,0.070000,4860864.518755,0.000000,4860864.518755,2.476287e-04,704.154705,-28.334783,-4767.570189,1.262,0.274,0.025
71,0.071000,4860838.745485,0.000000,4860838.745485,2.529295e-04,705.040294,-28.936331,-4766.760443,1.327,0.535,0.054
72,0.072000,4860813.082650,0.000000,4860813.082650,2.582077e-04,705.922862,-29.531688,-4765.953045,1.376,0.364,0.023
73,0.073000,4860780.501990,0.000000,4860780.501990,2.649087e-04,706.282915,-29.626357,-4765.248792,1.265,0.292,0.030
74,0.074000,4860741.000489,0.000000,4860741.000489,2.730331e-04,706.121995,-29.222386,-4764.649588,1.506,0.490,0.036
75,0.075000,4860701.625813,0.000000,4860701.625813,2.811315e-04,705.961968,-28.820129,-4764.059172,1.438,0.320,0.029
76,0.076000,4860662.376386,0.000000,4860662.376386,2.892040e-04,705.802896,-28.424108,-4763.478404,1.537,0.553,0.025
77,0.077000,4860623.261889,0.000000,4860623.261889,2.972489e-04,705.645336,-28.034316,-4762.906849,1.331,0.725,0.029
78,0.078000,4860584.298080,0.000000,4860584.298080,3.052627e-04,705.488841,-27.648486,-4762.343395,1.537,0.485,0.040
79,0.079000,4860545.469200,0.000000,4860545.469200,3.132488e-04,705.331986,-27.265220,-4761.786361,1.277,0.524,0.030
80,0.080000,4860506.784708,0.000000,4860506.784708,3.212052e-04,705.175997,-26.885513,-4761.236553,1.572,0.351,0.029
81,0.081000,4860468.234204,0.000000,4860468.234204,3.291340e-04,705.020894,-26.510527,-4760.693652,1.446,0.275,0.026
82,0.082000,4860429.823488,0.000000,4860429.823488,3.370341e-04,704.866401,-26.138945,-4760.158040,1.317,0.288,0.023
83,0.083000,4860391.570468,0.000000,4860391.570468,3.449017e-04,704.712702,-25.768931,-4759.630505,1.243,0.476,0.031
84,0.084000,4860353.456474,0.000000,4860353.456474,3.527408e-04,704.558575,-25.399532,-4759.109889,1.287,0.429,0.023
85,0.085000,4860320.231485,0.000000,4860320.231485,3.595743e-04,704.326078,-25.157597,-4758.970211,1.527,0.423,0.025
86,0.086000,4860291.861402,0.000000,4860291.861402,3.654093e-04,704.017748,-25.043687,-4759.207703,1.504,0.301,0.061
87,0.087000,4860263.559861,0.000000,4860263.559861,3.712301e-04,703.713629,-24.930893,-4759.443547,1.382,0.296,0.024
88,0.088000,4860235.335343,0.000000,4860235.335343,3.770352e-04,703.413720,-24.819163,-4759.677681,1.412,0.296,0.030
