step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,1276.318228,-2491.299297,-1214.981069,0.000000e+00,-22.572952,17.416071,3.714772,0.000,0.612,0.007
2,0.002000,1276.206797,-2491.187862,-1214.981065,3.436433e-09,-22.572952,17.416071,3.714771,0.000,0.883,0.035
3,0.003000,1276.095604,-2491.076659,-1214.981055,1.151520e-08,-22.572953,17.416070,3.714770,0.000,0.370,0.114
4,0.004000,1275.984640,-2490.965704,-1214.981064,4.288743e-09,-22.572954,17.416071,3.714768,0.000,0.172,0.048
5,0.005000,1275.873918,-2490.854989,-1214.981070,9.811419e-10,-22.572956,17.416073,3.714767,0.000,0.154,0.034
6,0.006000,1275.763460,-2490.744532,-1214.981071,1.823150e-09,-22.572956,17.416074,3.714766,0.000,0.155,0.032
7,0.007000,1275.653271,-2490.634327,-1214.981056,1.089346e-08,-22.572957,17.416072,3.714766,0.000,0.202,0.061
8,0.008000,1275.543333,-2490.524382,-1214.981049,1.696287e-08,-22.572958,17.416071,3.714766,0.000,0.148,0.035
9,0.009000,1275.433652,-2490.414712,-1214.981060,7.338870e-09,-22.572958,17.416071,3.714767,0.000,0.150,0.031
10,0.010000,1275.324241,-2490.305307,-1214.981065,3.082757e-09,-22.572957,17.416073,3.714768,0.000,0.424,0.172
11,0.011000,1275.215114,-2490.196180,-1214.981066,2.612723e-09,-22.572957,17.416074,3.714767,0.000,0.174,0.038
12,0.012000,1275.106267,-2490.087327,-1214.981060,7.521280e-09,-22.572955,17.416076,3.714768,0.000,0.347,0.069
13,0.013000,1274.997698,-2489.978765,-1214.981067,1.718338e-09,-22.572954,17.416079,3.714770,0.000,0.401,0.103
14,0.014000,1274.889418,-2489.870487,-1214.981068,6.207679e-10,-22.572953,17.416081,3.714771,0.000,0.406,0.039
15,0.015000,1274.781423,-2489.762505,-1214.981082,1.038990e-08,-22.572954,17.416080,3.714774,0.000,0.147,0.031
16,0.016000,1274.673731,-2489.654817,-1214.981085,1.321138e-08,-22.572955,17.416081,3.714776,0.000,0.137,0.027
17,0.017000,1274.566347,-2489.547431,-1214.981084,1.236147e-08,-22.572955,17.416081,3.714777,0.000,0.436,0.168
18,0.018000,1274.459264,-2489.440350,-1214.981086,1.412993e-08,-22.572954,17.416081,3.714777,0.000,0.150,0.063
19,0.019000,1274.352481,-2489.333568,-1214.981086,1.420069e-08,-22.572953,17.416081,3.714777,0.000,0.412,0.119
20,0.020000,1274.245998,-2489.227099,-1214.981100,2.567631e-08,-22.572953,17.416082,3.714777,0.000,0.418,0.071
21,0.021000,1274.139834,-2489.120942,-1214.981108,3.220790e-08,-22.572954,17.416081,3.714777,0.000,0.450,0.100
22,0.022000,1274.033987,-2489.015099,-1214.981111,3.464330e-08,-22.572952,17.416080,3.714776,0.000,0.150,0.030
23,0.023000,1273.928453,-2488.909566,-1214.981113,3.631028e-08,-22.572949,17.416080,3.714776,0.000,0.147,0.030
24,0.024000,1273.823243,-2488.804348,-1214.981105,2.913314e-08,-22.572947,17.416079,3.714777,0.000,0.158,0.039
25,0.025000,1273.718356,-2488.699447,-1214.981091,1.769030e-08,-22.572947,17.416078,3.714777,0.000,0.147,0.034
26,0.026000,1273.613791,-2488.594876,-1214.981086,1.368144e-08,-22.572947,17.416077,3.714776,0.000,0.150,0.030
27,0.027000,1273.509545,-2488.490626,-1214.981080,9.114072e-09,-22.572946,17.416077,3.714776,0.000,0.259,0.075
28,0.028000,1273.405612,-2488.386697,-1214.981084,1.230190e-08,-22.572944,17.416077,3.714775,0.000,0.438,0.089
29,0.029000,1273.302012,-2488.283099,-1214.981087,1.441121e-08,-22.572944,17.416078,3.714776,0.000,0.153,0.037
30,0.030000,1273.198757,-2488.179829,-1214.981073,2.766431e-09,-22.572945,17.416079,3.714778,0.000,0.156,0.044
31,0.031000,1273.095829,-2488.076896,-1214.981066,2.400958e-09,-22.572945,17.416079,3.714779,0.000,0.342,0.089
32,0.032000,1272.993230,-2487.974291,-1214.981060,7.243530e-09,-22.572944,17.416081,3.714779,0.000,0.151,0.034
33,0.033000,1272.890962,-2487.872019,-1214.981058,9.450344e-09,-22.572942,17.416082,3.714779,0.000,0.358,0.128
34,0.034000,1272.789025,-2487.770083,-1214.981057,9.830451e-09,-22.572943,17.416081,3.714779,0.000,0.340,0.103
35,0.035000,1272.687427,-2487.668481,-1214.981054,1.264289e-08,-22.572943,17.416082,3.714780,0.000,0.151,0.038
36,0.036000,1272.586163,-2487.567217,-1214.981053,1.302352e-08,-22.572944,17.416081,3.714780,0.000,0.568,0.074
37,0.037000,1272.485238,-2487.466280,-1214.981043,2.197934e-08,-22.572945,17.416080,3.714780,0.000,0.146,0.032
38,0.038000,1272.384648,-2487.365679,-1214.981031,3.175262e-08,-22.572944,17.416079,3.714780,0.000,0.393,0.095
39,0.039000,1272.284390,-2487.265417,-1214.981027,3.482328e-08,-22.572945,17.416079,3.714780,0.000,0.384,0.072
40,0.040000,1272.184476,-2487.165496,-1214.981020,4.072616e-08,-22.572946,17.416080,3.714779,0.000,0.299,0.099
41,0.041000,1272.084894,-2487.065906,-1214.981012,4.697925e-08,-22.572946,17.416080,3.714778,0.000,0.340,0.074
42,0.042000,1271.985648,-2486.966658,-1214.981009,4.938317e-08,-22.572946,17.416081,3.714779,0.000,0.302,0.088
43,0.043000,1271.886739,-2486.867751,-1214.981012,4.669521e-08,-22.572944,17.416081,3.714780,0.000,0.308,0.152
44,0.044000,1271.788162,-2486.769186,-1214.981024,3.706623e-08,-22.572944,17.416082,3.714780,0.000,0.301,0.081
45,0.045000,1271.689928,-2486.670965,-1214.981037,2.665648e-08,-22.572944,17.416082,3.714781,0.000,0.382,0.071
46,0.046000,1271.592037,-2486.573078,-1214.981041,2.323418e-08,-22.572942,17.416082,3.714782,0.000,0.389,0.091
47,0.047000,1271.494493,-2486.475529,-1214.981036,2.725406e-08,-22.572942,17.416083,3.714783,0.000,0.386,0.081
48,0.048000,1271.397292,-2486.378334,-1214.981043,2.195742e-08,-22.572944,17.416083,3.714783,0.000,0.140,0.032
49,0.049000,1271.300427,-2486.281473,-1214.981046,1.917515e-08,-22.572945,17.416084,3.714784,0.000,0.430,0.091
50,0.050000,1271.203905,-2486.184959,-1214.981054,1.282852e-08,-22.572946,17.416085,3.714786,0.000,0.301,0.094
51,0.051000,1271.107741,-2486.088790,-1214.981049,1.666510e-08,-22.572948,17.416085,3.714787,0.000,0.397,0.065
52,0.052000,1271.011930,-2485.992970,-1214.981040,2.441979e-08,-22.572950,17.416086,3.714787,0.000,0.358,0.077
53,0.053000,1270.916453,-2485.897506,-1214.981053,1.328129e-08,-22.572952,17.416087,3.714787,0.000,0.244,0.059
54,0.054000,1270.821324,-2485.802388,-1214.981064,4.106845e-09,-22.572952,17.416085,3.714788,0.000,0.453,0.065
55,0.055000,1270.726564,-2485.707621,-1214.981056,1.047013e-08,-22.572952,17.416082,3.714787,0.000,0.147,0.037
56,0.056000,1270.632165,-2485.613214,-1214.981050,1.609045e-08,-22.572953,17.416082,3.714787,0.000,0.368,0.092
57,0.057000,1270.538121,-2485.519161,-1214.981040,2.385973e-08,-22.572955,17.416083,3.714785,0.000,0.146,0.080
58,0.058000,1270.444435,-2485.425468,-1214.981034,2.926376e-08,-22.572956,17.416084,3.714784,0.000,0.153,0.046
59,0.059000,1270.351106,-2485.332142,-1214.981035,2.775182e-08,-22.572956,17.416085,3.714785,0.000,0.317,0.091
60,0.060000,1270.258152,-2485.239179,-1214.981027,3.439862e-08,-22.572954,17.416086,3.714785,0.000,0.308,0.104
61,0.061000,1270.165573,-2485.146589,-1214.981016,4.359536e-08,-22.572954,17.416086,3.714786,0.000,0.139,0.035
62,0.062000,1270.073355,-2485.054367,-1214.981012,4.676439e-08,-22.572955,17.416085,3.714785,0.000,0.140,0.029
63,0.063000,1269.981510,-2484.962531,-1214.981021,3.960452e-08,-22.572956,17.416083,3.714785,0.000,0.338,0.124
64,0.064000,1269.890044,-2484.871058,-1214.981014,4.550853e-08,-22.572957,17.416084,3.714785,0.000,0.222,0.037
65,0.065000,1269.798961,-2484.779984,-1214.981023,3.763654e-08,-22.572955,17.416084,3.714785,0.000,0.347,0.079
66,0.066000,1269.708272,-2484.689289,-1214.981017,4.309951e-08,-22.572955,17.416084,3.714786,0.000,0.265,0.075
67,0.067000,1269.617981,-2484.598986,-1214.981005,5.294838e-08,-22.572955,17.416083,3.714786,0.000,0.300,0.069
68,0.068000,1269.528085,-2484.509088,-1214.981003,5.438151e-08,-22.572958,17.416082,3.714786,0.000,0.146,0.038
69,0.069000,1269.438591,-2484.419592,-1214.981001,5.591765e-08,-22.572959,17.416082,3.714786,0.000,0.279,0.120
70,0.070000,1269.349508,-2484.330497,-1214.980990,6.546408e-08,-22.572959,17.416082,3.714786,0.000,0.158,0.024
71,0.071000,1269.260835,-2484.241832,-1214.980997,5.953651e-08,-22.572958,17.416082,3.714787,0.000,0.161,0.024
72,0.072000,1269.172586,-2484.153574,-1214.980989,6.619500e-08,-22.572958,17.416083,3.714788,0.000,0.435,0.086
73,0.073000,1269.084758,-2484.065748,-1214.980990,6.523117e-08,-22.572958,17.416083,3.714788,0.000,0.321,0.097
74,0.074000,1268.997348,-2483.978355,-1214.981007,5.138325e-08,-22.572958,17.416081,3.714788,0.000,0.159,0.031
75,0.075000,1268.910378,-2483.891403,-1214.981025,3.664480e-08,-22.572959,17.416079,3.714788,0.000,0.181,0.050
76,0.076000,1268.823865,-2483.804889,-1214.981024,3.700697e-08,-22.572959,17.416079,3.714787,0.000,0.146,0.134
77,0.077000,1268.737803,-2483.718829,-1214.981026,3.556558e-08,-22.572958,17.416079,3.714786,0.000,0.311,0.085
78,0.078000,1268.652191,-2483.633226,-1214.981035,2.840333e-08,-22.572958,17.416079,3.714787,0.000,0.358,0.038
79,0.079000,1268.567043,-2483.548080,-1214.981038,2.594026e-08,-22.572957,17.416079,3.714788,0.000,0.167,0.054
80,0.080000,1268.482370,-2483.463404,-1214.981034,2.888584e-08,-22.572956,17.416078,3.714789,0.000,0.216,0.096
81,0.081000,1268.398178,-2483.379214,-1214.981036,2.702473e-08,-22.572956,17.416076,3.714790,0.000,0.191,0.053
82,0.082000,1268.314474,-2483.295497,-1214.981023,3.814726e-08,-22.572955,17.416077,3.714791,0.000,0.173,0.041
83,0.083000,1268.231259,-2483.212276,-1214.981017,4.300838e-08,-22.572956,17.416076,3.714793,0.000,0.220,0.029
84,0.084000,1268.148534,-2483.129549,-1214.981015,4.423149e-08,-22.572956,17.416075,3.714795,0.000,0.250,0.053
85,0.085000,1268.066318,-2483.047324,-1214.981006,5.170048e-08,-22.572956,17.416072,3.714796,0.000,0.286,0.030
86,0.086000,1267.984611,-2482.965608,-1214.980997,5.920297e-08,-22.572955,17.416072,3.714796,0.000,0.432,0.057
