step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,117479.480469,-233898.472607,-116418.992138,0.000000e+00,-412.409491,304.988000,-584.039310,0.000,2.325,0.027
2,0.002000,117476.809510,-233895.801351,-116418.991841,2.549817e-09,-412.409494,304.987999,-584.039306,0.000,1.987,0.061
3,0.003000,117474.150987,-233893.142436,-116418.991449,5.916624e-09,-412.409504,304.988009,-584.039296,0.000,1.590,0.047
4,0.004000,117471.506017,-233890.497049,-116418.991032,9.502548e-09,-412.409510,304.988017,-584.039299,0.000,1.804,0.054
5,0.005000,117468.876340,-233887.867113,-116418.990773,1.172184e-08,-412.409511,304.988016,-584.039300,0.000,1.926,0.062
6,0.006000,117466.263726,-233885.254382,-116418.990656,1.272642e-08,-412.409512,304.988015,-584.039292,0.000,3.614,0.107
7,0.007000,117463.670602,-233882.661107,-116418.990505,1.402598e-08,-412.409499,304.988015,-584.039297,0.000,1.550,0.051
8,0.008000,117461.099228,-233880.089274,-116418.990046,1.796717e-08,-412.409492,304.988026,-584.039297,0.000,2.072,0.049
9,0.009000,117458.551235,-233877.540909,-116418.989674,2.116727e-08,-412.409489,304.988038,-584.039279,0.000,1.559,0.049
10,0.010000,117456.028486,-233875.017880,-116418.989393,2.357329e-08,-412.409493,304.988041,-584.039257,0.000,1.536,0.044
11,0.011000,117453.532500,-233872.521720,-116418.989221,2.505872e-08,-412.409505,304.988039,-584.039240,0.000,1.560,0.045
12,0.012000,117451.064666,-233870.054333,-116418.989667,2.122350e-08,-412.409497,304.988029,-584.039234,0.000,1.760,0.049
13,0.013000,117448.627027,-233867.616743,-116418.989716,2.080588e-08,-412.409502,304.988028,-584.039232,0.000,2.914,0.037
14,0.014000,117446.220591,-233865.210202,-116418.989611,2.170745e-08,-412.409504,304.988046,-584.039232,0.000,1.552,0.042
15,0.015000,117443.846209,-233862.835980,-116418.989771,2.032697e-08,-412.409494,304.988057,-584.039237,0.000,2.430,0.042
16,0.016000,117441.505157,-233860.494900,-116418.989743,2.057169e-08,-412.409491,304.988064,-584.039250,0.000,1.570,0.047
17,0.017000,117439.198610,-233858.188246,-116418.989636,2.149038e-08,-412.409483,304.988081,-584.039262,0.000,2.223,0.055
18,0.018000,117436.927969,-233855.917617,-116418.989647,2.139169e-08,-412.409477,304.988085,-584.039283,0.000,1.566,0.047
19,0.019000,117434.694703,-233853.684118,-116418.989415,2.339119e-08,-412.409475,304.988072,-584.039318,0.000,1.547,0.046
20,0.020000,117432.499802,-233851.489075,-116418.989273,2.460963e-08,-412.409468,304.988063,-584.039333,0.000,1.814,0.036
21,0.021000,117430.344328,-233849.333814,-116418.989487,2.277156e-08,-412.409458,304.988058,-584.039322,0.000,1.522,0.040
22,0.022000,117428.229575,-233847.219205,-116418.989630,2.153979e-08,-412.409451,304.988046,-584.039314,0.000,4.649,0.033
23,0.023000,117426.156459,-233845.145957,-116418.989499,2.267057e-08,-412.409443,304.988039,-584.039316,0.000,1.498,0.036
24,0.024000,117424.125026,-233843.114317,-116418.989291,2.445105e-08,-412.409442,304.988036,-584.039305,0.000,1.524,0.031
25,0.025000,117422.135222,-233841.124489,-116418.989266,2.466569e-08,-412.409456,304.988022,-584.039291,0.000,1.517,0.037
26,0.026000,117420.186574,-233839.175414,-116418.988840,2.832468e-08,-412.409461,304.988019,-584.039302,0.000,1.515,0.041
27,0.027000,117418.277865,-233837.266792,-116418.988927,2.757845e-08,-412.409457,304.988011,-584.039305,0.000,1.720,0.059
28,0.028000,117416.407451,-233835.396876,-116418.989425,2.330032e-08,-412.409463,304.987992,-584.039295,0.000,1.562,0.049
29,0.029000,117414.573742,-233833.563690,-116418.989948,1.880620e-08,-412.409472,304.987976,-584.039291,0.000,1.537,0.040
30,0.030000,117412.774593,-233831.764651,-116418.990058,1.786355e-08,-412.409468,304.987959,-584.039293,0.000,1.532,0.043
31,0.031000,117411.006730,-233829.997060,-116418.990330,1.552950e-08,-412.409470,304.987952,-584.039299,0.000,1.505,0.029
32,0.032000,117409.267125,-233828.257747,-116418.990621,1.302717e-08,-412.409485,304.987959,-584.039305,0.000,2.116,0.057
33,0.033000,117407.552193,-233826.543164,-116418.990971,1.002384e-08,-412.409486,304.987963,-584.039312,0.000,3.184,0.038
34,0.034000,117405.858079,-233824.849659,-116418.991580,4.790976e-09,-412.409482,304.987961,-584.039303,0.000,2.676,0.050
35,0.035000,117404.180959,-233823.172858,-116418.991900,2.045509e-09,-412.409485,304.987967,-584.039293,0.000,2.443,0.066
36,0.036000,117402.516944,-233821.508953,-116418.992009,1.106214e-09,-412.409464,304.987984,-584.039286,0.000,1.801,0.076
37,0.037000,117400.862015,-233819.853882,-116418.991867,2.330241e-09,-412.409456,304.988005,-584.039282,0.000,2.106,0.073
38,0.038000,117399.211986,-233818.203748,-116418.991762,3.225288e-09,-412.409488,304.988012,-584.039287,0.000,3.727,0.141
39,0.039000,117397.563288,-233816.555344,-116418.992056,6.994959e-10,-412.409499,304.988010,-584.039307,0.000,2.550,0.060
40,0.040000,117395.913102,-233814.905641,-116418.992539,3.448678e-09,-412.409497,304.988004,-584.039327,0.000,64.467,0.054
41,0.041000,117394.259010,-233813.251919,-116418.992909,6.624862e-09,-412.409494,304.987989,-584.039332,0.000,2.231,0.069
42,0.042000,117392.599076,-233811.592330,-116418.993254,9.591826e-09,-412.409495,304.987983,-584.039330,0.000,5.815,0.049
43,0.043000,117390.932680,-233809.926176,-116418.993496,1.166461e-08,-412.409507,304.987986,-584.039331,0.000,2.001,0.049
44,0.044000,117389.259691,-233808.253335,-116418.993644,1.293566e-08,-412.409504,304.987986,-584.039344,0.000,1.677,0.140
45,0.045000,117387.580754,-233806.574393,-116418.993639,1.289580e-08,-412.409498,304.987984,-584.039353,0.000,1.594,0.045
