step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.000500,744235.429873,-1466425.610549,-722190.180677,0.000000e+00,-1140.178897,589.432262,581.125472,83.893,2.445,0.379
2,0.001000,744235.429879,-1466415.103249,-722179.673369,1.454922e-05,-1140.178896,589.432263,581.125425,3.692,37.783,3.727
3,0.001500,744235.429886,-1466400.970376,-722165.540491,3.411869e-05,-1140.178896,589.432263,581.125378,1.340,0.391,0.065
4,0.002000,744235.429892,-1466383.212125,-722147.782233,5.870814e-05,-1140.178895,589.432264,581.125331,3.642,2.032,2.322
5,0.002500,744235.429898,-1466361.829086,-722126.399188,8.831675e-05,-1140.178894,589.432264,581.125284,3.337,9.878,0.058
6,0.003000,744235.429905,-1466336.822297,-722101.392392,1.229431e-04,-1140.178893,589.432265,581.125237,1.030,3.117,0.053
7,0.003500,744235.429911,-1466308.193200,-722072.763288,1.625851e-04,-1140.178892,589.432265,581.125190,0.998,14.101,0.051
8,0.004000,744235.429918,-1466275.943626,-722040.513708,2.072404e-04,-1140.178891,589.432266,581.125143,0.830,29.534,0.027
9,0.004500,744235.429924,-1466240.075525,-722004.645600,2.569061e-04,-1140.178890,589.432266,581.125096,1.014,0.878,0.046
10,0.005000,744235.429931,-1466200.591272,-721965.161342,3.115791e-04,-1140.178890,589.432267,581.125049,1.015,0.465,0.048
11,0.005500,744235.429937,-1466157.493404,-721922.063467,3.712557e-04,-1140.178889,589.432267,581.125002,1.901,5.694,0.143
12,0.006000,744235.429943,-1466110.784782,-721875.354839,4.359320e-04,-1140.178888,589.432268,581.124955,1.072,0.218,0.042
13,0.006500,744235.429950,-1466060.468635,-721825.038685,5.056037e-04,-1140.178887,589.432269,581.124908,1.053,0.218,0.031
14,0.007000,744235.429956,-1466006.548698,-721771.118742,5.802653e-04,-1140.178886,589.432269,581.124861,1.055,34.376,0.042
15,0.007500,744235.429963,-1465949.029234,-721713.599271,6.599112e-04,-1140.178885,589.432270,581.124814,0.989,0.175,0.043
16,0.008000,744235.429969,-1465887.915218,-721652.485249,7.445344e-04,-1140.178884,589.432270,581.124766,0.988,1.517,0.049
17,0.008500,744235.429975,-1465823.212378,-721587.782403,8.341269e-04,-1140.178884,589.432271,581.124719,0.986,4.648,0.048
18,0.009000,744235.429982,-1465754.927335,-721519.497353,9.286796e-04,-1140.178883,589.432271,581.124672,1.244,0.279,0.057
19,0.009500,744235.429988,-1465683.067485,-721447.637497,1.028182e-03,-1140.178882,589.432272,581.124625,1.028,0.749,0.048
20,0.010000,744235.429995,-1465607.641060,-721372.211066,1.132624e-03,-1140.178881,589.432272,581.124578,0.974,0.765,0.050
21,0.010500,744235.430001,-1465528.656939,-721293.226938,1.241991e-03,-1140.178880,589.432273,581.124531,3.276,0.182,0.046
22,0.011000,744235.430007,-1465446.124401,-721210.694394,1.356272e-03,-1140.178879,589.432273,581.124484,7.004,18.508,0.057
23,0.011500,744235.430014,-1465360.053045,-721124.623032,1.475453e-03,-1140.178878,589.432274,581.124437,0.896,15.777,0.050
24,0.012000,744235.430020,-1465270.452548,-721035.022528,1.599521e-03,-1140.178878,589.432275,581.124390,2.328,1.228,0.046
25,0.012500,744235.430027,-1465177.332377,-720941.902350,1.728462e-03,-1140.178877,589.432275,581.124343,0.912,8.061,0.044
26,0.013000,744235.430033,-1465080.701597,-720845.271564,1.862264e-03,-1140.178876,589.432276,581.124296,1.060,0.945,0.123
27,0.013500,744235.430039,-1464980.568725,-720745.138686,2.000916e-03,-1140.178875,589.432276,581.124249,1.013,4.428,0.057
28,0.014000,744235.430046,-1464876.941524,-720641.511478,2.144406e-03,-1140.178874,589.432277,581.124202,0.955,1.207,0.046
29,0.014500,744235.430052,-1464769.826837,-720534.396785,2.292726e-03,-1140.178873,589.432277,581.124155,1.384,1.265,0.046
30,0.015000,744235.430059,-1464659.230697,-720423.800638,2.445865e-03,-1140.178872,589.432278,581.124108,0.892,12.979,0.047
31,0.015500,744235.430065,-1464545.158070,-720309.728005,2.603819e-03,-1140.178871,589.432278,581.124061,0.875,0.920,0.045
32,0.016000,744235.430071,-1464427.613095,-720192.183023,2.766581e-03,-1140.178871,589.432279,581.124014,1.522,0.265,0.061
33,0.016500,744235.430078,-1464306.598948,-720071.168871,2.934147e-03,-1140.178870,589.432279,581.123967,2.620,0.262,0.234
34,0.017000,744235.430084,-1464182.118052,-719946.687967,3.106512e-03,-1140.178869,589.432280,581.123920,3.746,2.748,0.100
35,0.017500,744235.430091,-1464054.171960,-719818.741869,3.283676e-03,-1140.178868,589.432281,581.123873,1.046,0.208,0.052
36,0.018000,744235.430097,-1463922.761559,-719687.331461,3.465637e-03,-1140.178867,589.432281,581.123826,28.015,57.284,0.066
37,0.018500,744235.430104,-1463787.887127,-719552.457023,3.652395e-03,-1140.178866,589.432282,581.123779,2.749,0.684,0.055
38,0.019000,744235.430110,-1463649.548626,-719414.118516,3.843949e-03,-1140.178865,589.432282,581.123732,0.901,0.278,0.049
