step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.000500,49813.089648,-99875.237578,-50062.147930,0.000000e+00,-0.000020,0.000000,0.000000,1.402,1.156,0.006
2,0.001000,49813.089648,-99875.191641,-50062.101993,9.175997e-07,-0.000060,0.000000,0.000000,0.379,0.307,0.110
3,0.001500,49813.089648,-99875.096077,-50062.006429,2.826500e-06,-0.000100,0.000000,0.000000,0.096,0.355,0.183
4,0.002000,49813.089648,-99874.950887,-50061.861239,5.726693e-06,-0.000140,0.000000,0.000000,0.119,0.081,0.050
5,0.002500,49813.089648,-99874.756072,-50061.666424,9.618166e-06,-0.000180,0.000000,0.000000,0.105,0.059,0.112
6,0.003000,49813.089648,-99874.511631,-50061.421984,1.450090e-05,-0.000220,0.000000,0.000000,0.251,0.147,0.110
7,0.003500,49813.089648,-99874.217568,-50061.127920,2.037487e-05,-0.000260,0.000000,0.000000,0.121,0.061,0.032
8,0.004000,49813.089648,-99873.873882,-50060.784234,2.724006e-05,-0.000300,0.000000,0.000000,0.194,0.166,0.089
9,0.004500,49813.089648,-99873.480575,-50060.390927,3.509643e-05,-0.000340,0.000000,0.000000,0.094,0.101,0.033
10,0.005000,49813.089648,-99873.037649,-50059.948001,4.394395e-05,-0.000380,0.000000,0.000000,0.239,0.198,0.102
11,0.005500,49813.089648,-99872.545106,-50059.455458,5.378258e-05,-0.000420,0.000000,0.000000,0.177,0.072,0.069
12,0.006000,49813.089648,-99872.002949,-50058.913301,6.461227e-05,-0.000461,0.000000,0.000000,0.160,0.056,0.207
13,0.006500,49813.089648,-99871.411179,-50058.321531,7.643298e-05,-0.000501,0.000000,0.000000,0.372,0.162,0.044
14,0.007000,49813.089648,-99870.769799,-50057.680151,8.924465e-05,-0.000541,0.000000,0.000000,0.276,0.213,0.083
15,0.007500,49813.089648,-99870.078812,-50056.989165,1.030472e-04,-0.000581,0.000000,0.000000,0.108,0.049,0.082
16,0.008000,49813.089648,-99869.338222,-50056.248574,1.178406e-04,-0.000621,0.000000,0.000000,0.070,0.042,0.030
17,0.008500,49813.089648,-99868.548031,-50055.458384,1.336248e-04,-0.000661,0.000000,0.000000,0.069,0.323,0.079
18,0.009000,49813.089648,-99867.708243,-50054.618595,1.503998e-04,-0.000701,0.000000,0.000000,0.071,0.867,0.029
19,0.009500,49813.089648,-99866.818861,-50053.729213,1.681653e-04,-0.000741,0.000000,0.000000,0.073,0.051,0.071
20,0.010000,49813.089648,-99865.879889,-50052.790242,1.869214e-04,-0.000781,0.000000,0.000000,0.182,0.195,0.077
21,0.010500,49813.089648,-99864.891333,-50051.801685,2.066680e-04,-0.000821,0.000000,0.000000,0.069,0.330,0.023
22,0.011000,49813.089648,-99863.853196,-50050.763548,2.274050e-04,-0.000861,0.000000,0.000000,0.077,0.045,0.091
23,0.011500,49813.089648,-99862.765483,-50049.675835,2.491322e-04,-0.000901,0.000000,0.000000,0.233,0.119,0.064
24,0.012000,49813.089648,-99861.628198,-50048.538551,2.718497e-04,-0.000941,0.000000,0.000000,0.313,0.049,0.056
25,0.012500,49813.089648,-99860.441348,-50047.351700,2.955572e-04,-0.000981,0.000000,0.000000,0.166,0.201,0.095
26,0.013000,49813.089648,-99859.204937,-50046.115289,3.202548e-04,-0.001021,0.000000,0.000000,0.159,0.104,0.061
27,0.013500,49813.089648,-99857.918970,-50044.829322,3.459422e-04,-0.001061,0.000000,0.000000,0.164,0.110,0.070
28,0.014000,49813.089648,-99856.583454,-50043.493806,3.726193e-04,-0.001101,0.000000,0.000000,0.178,0.128,0.066
29,0.014500,49813.089648,-99855.198394,-50042.108747,4.002861e-04,-0.001141,0.000000,0.000000,0.266,0.285,0.064
30,0.015000,49813.089648,-99853.763797,-50040.674150,4.289424e-04,-0.001181,0.000000,0.000000,0.177,0.131,0.067
31,0.015500,49813.089648,-99852.279669,-50039.190022,4.585882e-04,-0.001221,0.000000,0.000000,1.289,0.144,0.111
32,0.016000,49813.089648,-99850.746017,-50037.656369,4.892231e-04,-0.001261,0.000000,0.000000,0.209,0.138,0.090
33,0.016500,49813.089648,-99849.162847,-50036.073200,5.208472e-04,-0.001302,0.000000,0.000000,0.106,0.060,0.082
34,0.017000,49813.089648,-99847.530167,-50034.440519,5.534603e-04,-0.001342,0.000000,0.000000,0.202,0.131,0.215
35,0.017500,49813.089648,-99845.847984,-50032.758336,5.870622e-04,-0.001382,0.000000,0.000000,0.196,0.225,0.097
36,0.018000,49813.089648,-99844.116305,-50031.026657,6.216528e-04,-0.001422,0.000000,0.000000,0.222,0.112,0.069
37,0.018500,49813.089648,-99842.335138,-50029.245490,6.572319e-04,-0.001462,0.000000,0.000000,0.099,0.051,0.087
38,0.019000,49813.089648,-99840.504491,-50027.414843,6.937994e-04,-0.001502,0.000000,0.000000,0.075,0.047,0.070
39,0.019500,49813.089648,-99838.624372,-50025.534725,7.313551e-04,-0.001542,0.000000,0.000000,0.071,0.043,0.035
40,0.020000,49813.089648,-99836.694790,-50023.605143,7.698988e-04,-0.001582,0.000000,0.000000,0.176,0.160,0.088
41,0.020500,49813.089648,-99834.715754,-50021.626106,8.094304e-04,-0.001622,0.000000,0.000000,0.204,0.123,0.082
42,0.021000,49813.089648,-99832.687271,-50019.597623,8.499497e-04,-0.001662,0.000000,0.000000,0.164,0.136,0.057
43,0.021500,49813.089648,-99830.609352,-50017.519704,8.914565e-04,-0.001702,0.000000,0.000000,0.074,0.043,0.260
44,0.022000,49813.089648,-99828.482004,-50015.392357,9.339506e-04,-0.001742,0.000000,0.000000,0.074,1.073,0.031
45,0.022500,49813.089648,-99826.305239,-50013.215591,9.774319e-04,-0.001782,0.000000,0.000000,0.067,0.040,0.025
46,0.023000,49813.089648,-99824.079065,-50010.989418,1.021900e-03,-0.001822,0.000000,0.000000,0.065,0.039,0.022
47,0.023500,49813.089648,-99821.803493,-50008.713846,1.067355e-03,-0.001862,0.000000,0.000000,0.173,0.168,0.056
48,0.024000,49813.089648,-99819.478533,-50006.388885,1.113796e-03,-0.001902,0.000000,0.000000,0.181,0.115,0.076
49,0.024500,49813.089648,-99817.104194,-50004.014547,1.161224e-03,-0.001942,0.000000,0.000000,0.075,0.045,0.060
