step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,73978909.720684,0.000000,73978909.720684,0.000000e+00,5695.424699,-2355.231188,-2046.455052,43.571,218.460,12.971
2,0.002000,73976527.372846,0.000000,73976527.372846,3.220307e-05,5640.883012,-2276.910051,-2134.856971,9.222,73.739,0.216
3,0.003000,73973892.443968,0.000000,73973892.443968,6.782037e-05,5586.441544,-2197.355631,-2224.624743,7.895,62.611,0.223
4,0.004000,73970826.740449,0.000000,73970826.740449,1.092606e-04,5531.325804,-2116.804550,-2315.930869,8.660,65.956,0.189
5,0.005000,73967278.402552,0.000000,73967278.402552,1.572248e-04,5474.865416,-2034.634371,-2406.966890,8.746,60.443,0.206
6,0.006000,73963404.114313,0.000000,73963404.114313,2.095950e-04,5417.948385,-1951.074296,-2497.308416,8.379,60.968,0.217
7,0.007000,73959190.480547,0.000000,73959190.480547,2.665522e-04,5360.418109,-1865.656412,-2586.913444,8.577,55.238,0.234
8,0.008000,73954482.605987,0.000000,73954482.605987,3.301903e-04,5301.121923,-1779.391364,-2676.832565,8.156,54.928,0.205
9,0.009000,73949246.803092,0.000000,73949246.803092,4.009645e-04,5243.688153,-1693.592244,-2767.959700,8.514,57.952,0.199
10,0.010000,73943583.874636,0.000000,73943583.874636,4.775124e-04,5189.413055,-1607.739221,-2859.224463,7.645,55.380,0.242
11,0.011000,73937486.811779,0.000000,73937486.811779,5.599286e-04,5132.999650,-1522.796097,-2950.454778,8.729,57.268,0.190
12,0.012000,73931030.085550,0.000000,73931030.085550,6.472066e-04,5074.975317,-1439.683857,-3041.662292,8.024,55.349,0.193
13,0.013000,73924175.045902,0.000000,73924175.045902,7.398686e-04,5018.280587,-1357.934618,-3133.040257,8.015,57.134,0.205
14,0.014000,73916787.701488,0.000000,73916787.701488,8.397261e-04,4964.512453,-1277.472278,-3224.772168,10.748,56.725,0.209
15,0.015000,73908909.578722,0.000000,73908909.578722,9.462175e-04,4915.132305,-1197.064930,-3316.668426,9.426,58.387,0.198
16,0.016000,73900706.630058,0.000000,73900706.630058,1.057100e-03,4867.042361,-1114.882797,-3407.280786,7.334,55.484,0.206
17,0.017000,73892220.613564,0.000000,73892220.613564,1.171808e-03,4816.528782,-1030.066504,-3497.366106,7.897,57.443,0.198
