step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,49813.182698,-99875.334157,-50062.151459,0.000000e+00,0.000000,0.000000,0.000000,0.001,0.496,0.000
2,0.002000,49813.285417,-99875.435441,-50062.150025,2.864824e-08,0.000000,0.000000,0.000000,0.001,0.117,0.000
3,0.003000,49813.384641,-99875.537741,-50062.153099,3.276784e-08,0.000000,0.000000,0.000000,0.000,0.079,0.000
4,0.004000,49813.487179,-99875.641055,-50062.153876,4.828437e-08,0.000000,0.000000,0.000000,0.000,0.071,0.000
5,0.005000,49813.586300,-99875.735885,-50062.149585,3.742284e-08,0.000000,0.000000,0.000000,0.000,0.067,0.000
6,0.006000,49813.688733,-99875.831733,-50062.143000,1.689710e-07,0.000000,0.000000,0.000000,0.000,0.065,0.000
7,0.007000,49813.787747,-99875.928599,-50062.140853,2.118594e-07,0.000000,0.000000,0.000000,0.000,0.057,0.000
8,0.008000,49813.890070,-99876.026487,-50062.136417,3.004696e-07,0.000000,0.000000,0.000000,0.000,0.073,0.000
9,0.009000,49813.988972,-99876.125398,-50062.136427,3.002694e-07,0.000000,0.000000,0.000000,0.000,0.065,0.000
10,0.010000,49814.091179,-99876.225336,-50062.134157,3.456069e-07,0.000000,0.000000,0.000000,0.000,0.074,0.000
11,0.011000,49814.189959,-99876.326303,-50062.136344,3.019125e-07,0.000000,0.000000,0.000000,0.000,0.054,0.000
12,0.012000,49814.292040,-99876.428302,-50062.136262,3.035576e-07,0.000000,0.000000,0.000000,0.000,0.057,0.000
13,0.013000,49814.390689,-99876.531337,-50062.140648,2.159410e-07,0.000000,0.000000,0.000000,0.000,0.064,0.000
14,0.014000,49814.492631,-99876.625913,-50062.133282,3.630885e-07,0.000000,0.000000,0.000000,0.000,0.059,0.000
15,0.015000,49814.591131,-99876.721536,-50062.130405,4.205513e-07,0.000000,0.000000,0.000000,0.000,0.057,0.000
16,0.016000,49814.692914,-99876.818209,-50062.125294,5.226388e-07,0.000000,0.000000,0.000000,0.000,0.058,0.000
17,0.017000,49814.791249,-99876.915937,-50062.124688,5.347519e-07,0.000000,0.000000,0.000000,0.000,0.063,0.000
18,0.018000,49814.892856,-99877.014728,-50062.121872,5.910119e-07,0.000000,0.000000,0.000000,0.000,0.064,0.000
