step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,117480.928544,-233898.472607,-116417.544062,0.000000e+00,-412.409492,304.988001,-584.039370,16.972,2.049,0.025
2,0.002000,117480.928550,-233894.925225,-116413.996676,3.047124e-05,-412.409492,304.988005,-584.039490,1.276,0.462,0.042
3,0.003000,117480.928555,-233890.514236,-116409.585681,6.836067e-05,-412.409492,304.988008,-584.039610,0.885,2.253,0.040
4,0.004000,117480.928560,-233885.241080,-116404.312520,1.136559e-04,-412.409492,304.988012,-584.039730,1.142,0.350,0.041
5,0.005000,117480.928565,-233879.107622,-116398.179057,1.663410e-04,-412.409492,304.988016,-584.039850,0.829,0.178,0.040
6,0.006000,117480.928571,-233872.116034,-116391.187463,2.263971e-04,-412.409492,304.988019,-584.039969,0.719,0.499,0.040
7,0.007000,117480.928576,-233864.268668,-116383.340092,2.938043e-04,-412.409491,304.988023,-584.040089,2.224,0.224,0.118
8,0.008000,117480.928581,-233855.567982,-116374.639400,3.685412e-04,-412.409491,304.988027,-584.040209,0.882,0.197,0.045
9,0.009000,117480.928587,-233846.016399,-116365.087813,4.505872e-04,-412.409491,304.988031,-584.040329,0.999,0.645,0.038
10,0.010000,117480.928592,-233835.616256,-116354.687664,5.399220e-04,-412.409491,304.988034,-584.040449,0.934,0.308,0.091
11,0.011000,117480.928597,-233824.369785,-116343.441187,6.365267e-04,-412.409491,304.988038,-584.040569,1.029,0.172,0.035
12,0.012000,117480.928603,-233812.279079,-116331.350476,7.403831e-04,-412.409491,304.988042,-584.040689,1.309,0.203,0.121
13,0.013000,117480.928608,-233799.346132,-116318.417524,8.514742e-04,-412.409491,304.988045,-584.040809,0.749,0.143,0.037
14,0.014000,117480.928613,-233785.572889,-116304.644276,9.697833e-04,-412.409490,304.988049,-584.040929,0.781,0.155,0.054
15,0.015000,117480.928619,-233770.961270,-116290.032652,1.095294e-03,-412.409490,304.988053,-584.041049,1.314,0.276,0.037
16,0.016000,117480.928624,-233755.513231,-116274.584607,1.227989e-03,-412.409490,304.988056,-584.041169,0.813,0.402,0.037
17,0.017000,117480.928629,-233739.230798,-116258.302169,1.367851e-03,-412.409490,304.988060,-584.041289,1.293,0.306,0.036
18,0.018000,117480.928635,-233722.116170,-116241.187535,1.514862e-03,-412.409490,304.988064,-584.041409,0.821,0.194,0.039
