step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,7701.676969,-14808.836943,-7107.159974,0.000000e+00,19.554087,55.467547,-48.639341,34.276,11.417,0.009
2,0.002000,7701.676933,-14808.452018,-7106.775086,5.415507e-05,19.554039,55.467657,-48.639111,5.785,0.220,0.112
3,0.003000,7701.676897,-14808.051948,-7106.375052,1.104411e-04,19.553990,55.467767,-48.638881,1.064,0.654,0.973
4,0.004000,7701.676861,-14807.636766,-7105.959906,1.688535e-04,19.553941,55.467877,-48.638651,1.151,0.236,0.113
5,0.005000,7701.676825,-14807.206503,-7105.529678,2.293878e-04,19.553893,55.467987,-48.638421,1.129,0.150,0.970
6,0.006000,7701.676792,-14806.761197,-7105.084405,2.920392e-04,19.553844,55.468097,-48.638191,1.242,0.241,0.106
7,0.007000,7701.676762,-14806.300885,-7104.624123,3.568024e-04,19.553795,55.468208,-48.637960,0.888,0.198,0.038
8,0.008000,7701.676732,-14805.825610,-7104.148878,4.236708e-04,19.553746,55.468319,-48.637730,0.825,0.163,0.066
9,0.009000,7701.676702,-14805.335408,-7103.658707,4.926395e-04,19.553697,55.468430,-48.637500,0.537,0.125,0.039
10,0.010000,7701.676671,-14804.830318,-7103.153647,5.637030e-04,19.553648,55.468541,-48.637270,0.520,0.120,0.034
11,0.011000,7701.676641,-14804.310379,-7102.633738,6.368559e-04,19.553599,55.468652,-48.637040,0.565,0.138,0.036
12,0.012000,7701.676612,-14803.775630,-7102.099018,7.120926e-04,19.553550,55.468763,-48.636809,0.710,0.213,0.058
13,0.013000,7701.676582,-14803.226102,-7101.549520,7.894087e-04,19.553500,55.468873,-48.636579,0.617,0.213,0.037
14,0.014000,7701.676552,-14802.661828,-7100.985277,8.687996e-04,19.553451,55.468984,-48.636349,0.639,0.174,0.042
15,0.015000,7701.676522,-14802.082836,-7100.406315,9.502614e-04,19.553402,55.469095,-48.636119,0.591,0.187,0.043
16,0.016000,7701.676491,-14801.489152,-7099.812661,1.033790e-03,19.553354,55.469206,-48.635888,0.751,0.168,0.040
17,0.017000,7701.676461,-14800.880791,-7099.204330,1.119384e-03,19.553305,55.469318,-48.635658,0.634,0.267,0.037
18,0.018000,7701.676430,-14800.257773,-7098.581342,1.207041e-03,19.553256,55.469429,-48.635428,0.604,0.210,0.039
19,0.019000,7701.676400,-14799.620107,-7097.943707,1.296758e-03,19.553207,55.469540,-48.635197,0.540,0.167,0.044
20,0.020000,7701.676369,-14798.967798,-7097.291428,1.388536e-03,19.553158,55.469651,-48.634967,0.533,0.144,0.030
21,0.021000,7701.676339,-14798.300845,-7096.624506,1.482374e-03,19.553109,55.469762,-48.634737,0.589,0.133,0.052
22,0.022000,7701.676308,-14797.619242,-7095.942934,1.578273e-03,19.553061,55.469873,-48.634506,0.560,0.257,0.037
23,0.023000,7701.676277,-14796.922981,-7095.246704,1.676235e-03,19.553012,55.469984,-48.634276,0.663,0.279,0.036
24,0.024000,7701.676246,-14796.212045,-7094.535799,1.776262e-03,19.552963,55.470095,-48.634045,0.548,0.135,0.030
25,0.025000,7701.676215,-14795.486417,-7093.810202,1.878355e-03,19.552914,55.470206,-48.633815,0.622,0.149,0.034
26,0.026000,7701.676184,-14794.746076,-7093.069892,1.982519e-03,19.552866,55.470317,-48.633584,0.585,0.133,0.033
27,0.027000,7701.676153,-14793.990999,-7092.314846,2.088757e-03,19.552817,55.470429,-48.633354,0.673,0.155,0.041
28,0.028000,7701.676121,-14793.221159,-7091.545038,2.197071e-03,19.552768,55.470540,-48.633123,0.658,0.172,0.036
