step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.010000,49823.008818,-99885.155797,-50062.146980,0.000000e+00,0.000000,0.000000,0.000000,0.000,0.320,0.000
2,0.020000,49832.934748,-99895.081269,-50062.146521,9.164636e-09,0.000000,0.000000,0.000000,0.000,0.117,0.000
3,0.030000,49842.860387,-99905.000798,-50062.140411,1.311989e-07,0.000000,0.000000,0.000000,0.000,0.071,0.000
4,0.040000,49852.780906,-99914.918332,-50062.137426,1.908292e-07,0.000000,0.000000,0.000000,0.000,0.082,0.000
5,0.050000,49862.694254,-99924.822845,-50062.128590,3.673258e-07,0.000000,0.000000,0.000000,0.000,0.074,0.000
6,0.060000,49872.601061,-99934.726201,-50062.125140,4.362492e-07,0.000000,0.000000,0.000000,0.000,0.114,0.000
7,0.070000,49882.498068,-99944.615782,-50062.117714,5.845894e-07,0.000000,0.000000,0.000000,0.000,0.069,0.000
8,0.080000,49892.378005,-99954.492446,-50062.114441,6.499737e-07,0.000000,0.000000,0.000000,0.001,0.156,0.000
9,0.090000,49902.249652,-99964.351430,-50062.101777,9.029209e-07,0.000000,0.000000,0.000000,0.000,0.077,0.000
10,0.100000,49912.104374,-99974.192180,-50062.087805,1.182013e-06,0.000000,0.000000,0.000000,0.000,0.055,0.000
11,0.110000,49921.936357,-99984.017732,-50062.081375,1.310464e-06,0.000000,0.000000,0.000000,0.000,0.066,0.000
12,0.120000,49931.748987,-99993.826009,-50062.077022,1.397422e-06,0.000000,0.000000,0.000000,0.000,0.062,0.000
13,0.130000,49941.542029,-100003.609206,-50062.067177,1.594064e-06,0.000000,0.000000,0.000000,0.000,0.053,0.000
14,0.140000,49951.310651,-100013.363544,-50062.052892,1.879408e-06,0.000000,0.000000,0.000000,0.000,0.061,0.000
15,0.150000,49961.053225,-100023.089018,-50062.035793,2.220973e-06,0.000000,0.000000,0.000000,0.001,0.098,0.000
16,0.160000,49970.770348,-100032.789578,-50062.019230,2.551822e-06,0.000000,0.000000,0.000000,0.000,0.059,0.000
17,0.170000,49980.452354,-100042.454313,-50062.001960,2.896800e-06,0.000000,0.000000,0.000000,0.000,0.063,0.000
18,0.180000,49990.105661,-100052.086245,-50061.980584,3.323787e-06,0.000000,0.000000,0.000000,0.000,0.060,0.000
19,0.190000,49999.725664,-100061.691234,-50061.965570,3.623688e-06,0.000000,0.000000,0.000000,0.000,0.084,0.000
20,0.200000,50009.310179,-100071.251497,-50061.941317,4.108138e-06,0.000000,0.000000,0.000000,0.000,0.060,0.000
21,0.210000,50018.853871,-100080.780857,-50061.926987,4.394399e-06,0.000000,0.000000,0.000000,0.000,0.063,0.000
22,0.220000,50028.359804,-100090.268964,-50061.909159,4.750507e-06,0.000000,0.000000,0.000000,0.000,0.053,0.000
23,0.230000,50037.822045,-100099.709581,-50061.887536,5.182434e-06,0.000000,0.000000,0.000000,0.001,0.114,0.000
24,0.240000,50047.241322,-100109.109601,-50061.868280,5.567076e-06,0.000000,0.000000,0.000000,0.001,0.195,0.000
25,0.250000,50056.617465,-100118.461125,-50061.843660,6.058866e-06,0.000000,0.000000,0.000000,0.000,0.063,0.000
26,0.260000,50065.944038,-100127.759552,-50061.815515,6.621072e-06,0.000000,0.000000,0.000000,0.000,0.069,0.000
27,0.270000,50075.217943,-100137.014076,-50061.796133,7.008221e-06,0.000000,0.000000,0.000000,0.000,0.056,0.000
28,0.280000,50084.445724,-100146.208643,-50061.762918,7.671693e-06,0.000000,0.000000,0.000000,0.000,0.067,0.000
29,0.290000,50093.617339,-100155.350797,-50061.733458,8.260159e-06,0.000000,0.000000,0.000000,0.000,0.054,0.000
