step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,314.799638,-573.246661,-258.447023,0.000000e+00,1.968559,5.310565,-23.578020,0.000,0.582,0.013
2,0.002000,314.790540,-573.237560,-258.447020,1.034302e-08,1.968559,5.310564,-23.578020,0.000,0.147,0.047
3,0.003000,314.781393,-573.228413,-258.447020,1.108476e-08,1.968559,5.310563,-23.578020,0.000,0.349,0.152
4,0.004000,314.772202,-573.219220,-258.447017,1.962225e-08,1.968559,5.310564,-23.578021,0.000,0.122,0.032
5,0.005000,314.762965,-573.209983,-258.447018,1.903222e-08,1.968559,5.310564,-23.578021,0.000,0.116,0.043
6,0.006000,314.753681,-573.200702,-258.447021,5.735426e-09,1.968558,5.310563,-23.578020,0.000,0.141,0.040
7,0.007000,314.744357,-573.191378,-258.447021,5.600829e-09,1.968557,5.310563,-23.578021,0.000,0.098,0.026
8,0.008000,314.734991,-573.182012,-258.447021,6.601165e-09,1.968557,5.310563,-23.578022,0.000,0.110,0.039
9,0.009000,314.725581,-573.172605,-258.447025,8.086762e-09,1.968556,5.310563,-23.578022,0.000,0.103,0.039
10,0.010000,314.716133,-573.163158,-258.447025,1.012845e-08,1.968555,5.310562,-23.578022,0.000,0.117,0.041
11,0.011000,314.706648,-573.153671,-258.447023,2.690050e-10,1.968555,5.310562,-23.578022,0.000,0.096,0.030
12,0.012000,314.697123,-573.144147,-258.447023,3.020574e-09,1.968555,5.310562,-23.578022,0.000,0.620,0.093
13,0.013000,314.687560,-573.134584,-258.447023,3.315222e-09,1.968554,5.310562,-23.578023,0.000,0.102,0.040
14,0.014000,314.677963,-573.124989,-258.447025,9.977099e-09,1.968554,5.310562,-23.578024,0.000,0.238,0.103
15,0.015000,314.668333,-573.115356,-258.447023,5.538759e-10,1.968554,5.310563,-23.578025,0.000,0.094,0.036
16,0.016000,314.658667,-573.105690,-258.447023,2.098634e-09,1.968554,5.310562,-23.578025,0.000,0.101,0.032
17,0.017000,314.648969,-573.095995,-258.447025,1.065013e-08,1.968554,5.310562,-23.578025,0.000,0.099,0.049
18,0.018000,314.639241,-573.086267,-258.447026,1.297819e-08,1.968554,5.310561,-23.578025,0.000,0.105,0.035
19,0.019000,314.629483,-573.076509,-258.447026,1.366932e-08,1.968554,5.310560,-23.578024,0.000,0.095,0.229
20,0.020000,314.619693,-573.066721,-258.447028,2.008725e-08,1.968555,5.310561,-23.578023,0.000,0.102,0.031
21,0.021000,314.609875,-573.056909,-258.447033,4.076867e-08,1.968555,5.310561,-23.578023,0.000,0.121,0.039
22,0.022000,314.600034,-573.047068,-258.447034,4.457446e-08,1.968555,5.310561,-23.578024,0.000,0.142,0.031
23,0.023000,314.590170,-573.037204,-258.447034,4.335925e-08,1.968555,5.310561,-23.578024,0.000,0.098,0.034
24,0.024000,314.580283,-573.027315,-258.447033,3.865590e-08,1.968554,5.310560,-23.578024,0.000,0.096,0.029
25,0.025000,314.570372,-573.017405,-258.447033,4.184564e-08,1.968554,5.310561,-23.578024,0.000,0.107,0.040
26,0.026000,314.560435,-573.007473,-258.447038,5.854332e-08,1.968554,5.310562,-23.578023,0.000,0.222,0.102
27,0.027000,314.550480,-572.997519,-258.447039,6.396556e-08,1.968554,5.310563,-23.578023,0.000,0.217,0.123
28,0.028000,314.540508,-572.987550,-258.447042,7.637098e-08,1.968553,5.310563,-23.578022,0.000,0.293,0.041
29,0.029000,314.530519,-572.977564,-258.447045,8.668791e-08,1.968552,5.310563,-23.578021,0.000,0.093,0.030
30,0.030000,314.520514,-572.967559,-258.447045,8.810070e-08,1.968552,5.310563,-23.578022,0.000,0.164,0.150
31,0.031000,314.510497,-572.957540,-258.447043,7.883088e-08,1.968552,5.310562,-23.578023,0.000,0.215,0.120
32,0.032000,314.500471,-572.947509,-258.447038,5.977629e-08,1.968553,5.310562,-23.578024,0.000,0.279,0.081
33,0.033000,314.490432,-572.937466,-258.447034,4.474932e-08,1.968553,5.310563,-23.578023,0.000,0.278,0.107
34,0.034000,314.480382,-572.927415,-258.447033,4.028955e-08,1.968554,5.310562,-23.578023,0.000,0.297,0.229
35,0.035000,314.470324,-572.917356,-258.447032,3.799083e-08,1.968554,5.310562,-23.578023,0.000,0.116,0.037
36,0.036000,314.460258,-572.907287,-258.447029,2.340288e-08,1.968554,5.310562,-23.578022,0.000,0.096,0.033
37,0.037000,314.450185,-572.897213,-258.447028,2.122720e-08,1.968554,5.310562,-23.578023,0.000,0.211,0.073
38,0.038000,314.440108,-572.887135,-258.447027,1.767854e-08,1.968555,5.310562,-23.578024,0.000,0.308,0.160
39,0.039000,314.430029,-572.877056,-258.447028,2.047316e-08,1.968554,5.310562,-23.578023,0.000,0.109,0.045
40,0.040000,314.419948,-572.866975,-258.447027,1.822775e-08,1.968554,5.310561,-23.578024,0.000,0.087,0.024
41,0.041000,314.409867,-572.856892,-258.447025,1.076589e-08,1.968554,5.310562,-23.578024,0.000,0.202,0.071
42,0.042000,314.399788,-572.846812,-258.447023,3.255205e-09,1.968554,5.310562,-23.578024,0.000,0.235,0.086
43,0.043000,314.389713,-572.836735,-258.447022,7.582566e-10,1.968553,5.310562,-23.578024,0.000,0.090,0.032
44,0.044000,314.379638,-572.826662,-258.447024,4.766645e-09,1.968553,5.310562,-23.578025,0.000,0.257,0.205
45,0.045000,314.369571,-572.816595,-258.447025,7.624093e-09,1.968552,5.310562,-23.578026,0.000,0.224,0.066
46,0.046000,314.359515,-572.806537,-258.447022,1.703641e-09,1.968552,5.310562,-23.578027,0.000,0.093,0.033
47,0.047000,314.349467,-572.796488,-258.447021,4.302211e-09,1.968552,5.310563,-23.578027,0.000,0.272,0.100
48,0.048000,314.339429,-572.786451,-258.447022,4.242919e-10,1.968552,5.310564,-23.578025,0.000,0.204,0.073
49,0.049000,314.329406,-572.776425,-258.447018,1.628151e-08,1.968552,5.310564,-23.578024,0.000,0.101,0.029
50,0.050000,314.319397,-572.766412,-258.447016,2.691522e-08,1.968552,5.310564,-23.578024,0.000,0.168,0.200
51,0.051000,314.309399,-572.756416,-258.447017,2.109220e-08,1.968552,5.310564,-23.578025,0.000,0.260,0.117
52,0.052000,314.299419,-572.746435,-258.447016,2.546396e-08,1.968551,5.310563,-23.578025,0.000,0.248,0.082
53,0.053000,314.289459,-572.736473,-258.447014,3.444652e-08,1.968551,5.310564,-23.578026,0.000,0.368,0.088
54,0.054000,314.279520,-572.726532,-258.447012,4.128566e-08,1.968551,5.310564,-23.578026,0.000,0.376,0.110
55,0.055000,314.269599,-572.716611,-258.447012,4.149816e-08,1.968551,5.310565,-23.578025,0.000,0.220,0.094
56,0.056000,314.259695,-572.706714,-258.447019,1.529052e-08,1.968551,5.310565,-23.578024,0.000,0.212,0.078
57,0.057000,314.249820,-572.696843,-258.447023,4.652500e-10,1.968550,5.310565,-23.578024,0.000,0.287,0.100
58,0.058000,314.239976,-572.686995,-258.447019,1.258545e-08,1.968550,5.310565,-23.578024,0.000,0.223,0.077
59,0.059000,314.230156,-572.677175,-258.447018,1.565148e-08,1.968550,5.310566,-23.578025,0.000,0.242,0.086
60,0.060000,314.220364,-572.667382,-258.447018,1.668580e-08,1.968551,5.310566,-23.578025,0.000,0.148,0.115
61,0.061000,314.210604,-572.657621,-258.447018,1.928244e-08,1.968551,5.310565,-23.578025,0.000,2.809,0.221
62,0.062000,314.200876,-572.647892,-258.447016,2.368350e-08,1.968551,5.310565,-23.578025,0.000,0.099,0.040
63,0.063000,314.191179,-572.638197,-258.447018,1.755785e-08,1.968551,5.310564,-23.578025,0.000,0.089,0.028
64,0.064000,314.181516,-572.628536,-258.447020,8.919312e-09,1.968551,5.310564,-23.578026,0.000,0.100,0.037
65,0.065000,314.171890,-572.618911,-258.447021,4.961938e-09,1.968551,5.310563,-23.578027,0.000,0.084,0.027
66,0.066000,314.162304,-572.609325,-258.447021,7.428356e-09,1.968552,5.310563,-23.578027,0.000,0.315,0.097
67,0.067000,314.152761,-572.599777,-258.447016,2.496103e-08,1.968552,5.310564,-23.578027,0.000,0.217,0.102
68,0.068000,314.143255,-572.590270,-258.447015,2.739514e-08,1.968552,5.310565,-23.578027,0.000,0.093,0.032
69,0.069000,314.133789,-572.580803,-258.447014,3.363918e-08,1.968554,5.310565,-23.578028,0.000,0.131,0.029
70,0.070000,314.124368,-572.571381,-258.447013,3.580267e-08,1.968554,5.310565,-23.578028,0.000,0.127,0.035
71,0.071000,314.114989,-572.562003,-258.447015,3.073128e-08,1.968554,5.310566,-23.578027,0.000,0.188,0.066
72,0.072000,314.105653,-572.552672,-258.447019,1.389884e-08,1.968554,5.310566,-23.578027,0.000,0.086,0.025
73,0.073000,314.096368,-572.543389,-258.447021,6.995902e-09,1.968554,5.310566,-23.578027,0.000,0.231,0.078
74,0.074000,314.087137,-572.534156,-258.447020,1.086640e-08,1.968554,5.310566,-23.578027,0.000,0.216,0.090
75,0.075000,314.077954,-572.524974,-258.447019,1.229070e-08,1.968552,5.310566,-23.578027,0.000,0.099,0.039
76,0.076000,314.068826,-572.515843,-258.447017,2.076869e-08,1.968552,5.310566,-23.578027,0.000,0.117,0.133
77,0.077000,314.059750,-572.506766,-258.447016,2.692208e-08,1.968553,5.310566,-23.578027,0.000,0.085,0.025
78,0.078000,314.050726,-572.497745,-258.447019,1.549156e-08,1.968553,5.310565,-23.578026,0.000,0.095,0.115
79,0.079000,314.041760,-572.488778,-258.447018,1.618686e-08,1.968552,5.310565,-23.578027,0.000,0.121,0.030
80,0.080000,314.032853,-572.479871,-258.447017,2.010435e-08,1.968552,5.310566,-23.578028,0.000,0.111,0.026
81,0.081000,314.024003,-572.471020,-258.447017,2.088561e-08,1.968552,5.310567,-23.578027,0.000,0.103,0.024
82,0.082000,314.015206,-572.462230,-258.447024,6.523652e-09,1.968552,5.310567,-23.578026,0.000,0.110,0.029
83,0.083000,314.006470,-572.453500,-258.447030,2.891923e-08,1.968552,5.310567,-23.578026,0.000,0.089,0.025
84,0.084000,313.997803,-572.444835,-258.447033,3.879229e-08,1.968552,5.310567,-23.578026,0.000,0.097,0.046
85,0.085000,313.989198,-572.436232,-258.447035,4.754268e-08,1.968551,5.310567,-23.578025,0.000,0.095,0.031
86,0.086000,313.980656,-572.427694,-258.447038,6.175355e-08,1.968551,5.310568,-23.578025,0.000,0.100,0.028
87,0.087000,313.972184,-572.419222,-258.447038,5.839931e-08,1.968551,5.310568,-23.578025,0.000,0.114,0.030
88,0.088000,313.963782,-572.410819,-258.447037,5.422785e-08,1.968550,5.310569,-23.578026,0.000,0.171,0.027
89,0.089000,313.955449,-572.402485,-258.447036,5.336961e-08,1.968551,5.310568,-23.578027,0.000,0.131,0.053
90,0.090000,313.947184,-572.394220,-258.447036,5.294067e-08,1.968552,5.310568,-23.578027,0.000,0.117,0.028
91,0.091000,313.938992,-572.386026,-258.447034,4.334263e-08,1.968554,5.310568,-23.578027,0.000,0.125,0.032
92,0.092000,313.930870,-572.377904,-258.447035,4.647795e-08,1.968554,5.310568,-23.578026,0.000,0.101,0.035
93,0.093000,313.922817,-572.369858,-258.447041,7.041935e-08,1.968555,5.310568,-23.578026,0.000,0.150,0.031
94,0.094000,313.914845,-572.361884,-258.447039,6.380040e-08,1.968555,5.310569,-23.578026,0.000,0.169,0.029
95,0.095000,313.906947,-572.353987,-258.447039,6.411571e-08,1.968555,5.310569,-23.578025,0.000,0.215,0.049
96,0.096000,313.899124,-572.346166,-258.447042,7.385945e-08,1.968554,5.310569,-23.578025,0.000,0.222,0.037
97,0.097000,313.891383,-572.338423,-258.447040,6.882162e-08,1.968554,5.310569,-23.578024,0.000,0.106,0.024
98,0.098000,313.883723,-572.330756,-258.447033,4.230188e-08,1.968555,5.310569,-23.578024,0.000,0.124,0.033
99,0.099000,313.876142,-572.323174,-258.447032,3.698726e-08,1.968554,5.310569,-23.578025,0.000,0.255,0.112
100,0.100000,313.868640,-572.315672,-258.447032,3.742533e-08,1.968554,5.310570,-23.578025,0.000,0.134,0.048
101,0.101000,313.861217,-572.308251,-258.447034,4.397413e-08,1.968554,5.310571,-23.578025,0.000,0.135,0.040
102,0.102000,313.853879,-572.300914,-258.447035,4.771453e-08,1.968554,5.310571,-23.578025,0.000,0.103,0.050
103,0.103000,313.846627,-572.293661,-258.447034,4.576519e-08,1.968553,5.310571,-23.578026,0.000,0.096,0.030
104,0.104000,313.839456,-572.286492,-258.447036,5.269099e-08,1.968553,5.310571,-23.578027,0.000,0.101,0.030
105,0.105000,313.832374,-572.279411,-258.447037,5.586686e-08,1.968553,5.310572,-23.578026,0.000,0.619,0.991
106,0.106000,313.825379,-572.272414,-258.447035,4.805873e-08,1.968554,5.310572,-23.578026,0.000,0.267,0.091
107,0.107000,313.818470,-572.265507,-258.447037,5.741978e-08,1.968554,5.310572,-23.578027,0.000,0.373,0.081
108,0.108000,313.811649,-572.258689,-258.447040,6.786161e-08,1.968554,5.310573,-23.578027,0.000,0.205,0.049
109,0.109000,313.804916,-572.251961,-258.447044,8.486259e-08,1.968554,5.310573,-23.578026,0.000,0.510,0.095
110,0.110000,313.798278,-572.245321,-258.447043,7.860934e-08,1.968555,5.310574,-23.578027,0.000,0.142,0.106
111,0.111000,313.791735,-572.238774,-258.447040,6.708891e-08,1.968556,5.310573,-23.578028,0.000,0.223,0.072
112,0.112000,313.785282,-572.232320,-258.447038,6.075326e-08,1.968556,5.310573,-23.578028,0.000,0.117,0.031
113,0.113000,313.778919,-572.225956,-258.447037,5.682533e-08,1.968557,5.310573,-23.578028,0.000,0.205,0.087
114,0.114000,313.772648,-572.219687,-258.447039,6.269967e-08,1.968557,5.310573,-23.578028,0.000,0.367,0.171
115,0.115000,313.766475,-572.213513,-258.447038,6.038762e-08,1.968556,5.310573,-23.578028,0.000,0.138,0.039
116,0.116000,313.760397,-572.207435,-258.447038,5.924495e-08,1.968556,5.310573,-23.578027,0.000,0.223,0.053
117,0.117000,313.754413,-572.201453,-258.447039,6.544996e-08,1.968555,5.310573,-23.578026,0.000,0.647,0.138
118,0.118000,313.748526,-572.195568,-258.447042,7.400611e-08,1.968555,5.310574,-23.578025,0.000,0.232,0.131
119,0.119000,313.742736,-572.189780,-258.447044,8.433099e-08,1.968555,5.310575,-23.578025,0.000,0.093,0.032
120,0.120000,313.737047,-572.184090,-258.447043,7.999847e-08,1.968555,5.310575,-23.578026,0.000,0.086,0.028
121,0.121000,313.731456,-572.178497,-258.447041,7.279149e-08,1.968556,5.310575,-23.578026,0.000,0.100,0.112
122,0.122000,313.725962,-572.173006,-258.447044,8.120959e-08,1.968557,5.310574,-23.578026,0.000,0.103,0.035
123,0.123000,313.720569,-572.167612,-258.447043,7.774714e-08,1.968557,5.310574,-23.578026,0.000,0.277,0.078
124,0.124000,313.715279,-572.162320,-258.447041,7.079079e-08,1.968557,5.310574,-23.578026,0.000,0.096,0.027
125,0.125000,313.710091,-572.157129,-258.447038,6.153503e-08,1.968556,5.310573,-23.578027,0.000,0.210,0.071
