step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,1208731.856417,0.000000,1208731.856417,0.000000e+00,830.112475,7.340354,-1814.822936,79.949,5.749,0.028
2,0.002000,1208732.709422,0.000000,1208732.709422,7.057021e-07,830.008593,6.927269,-1815.251715,2.476,0.350,0.032
3,0.003000,1208733.322979,0.000000,1208733.322979,1.213306e-06,829.917968,6.513323,-1815.681826,1.589,0.332,0.045
4,0.004000,1208733.696686,0.000000,1208733.696686,1.522479e-06,829.840222,6.099654,-1816.112366,2.281,0.906,0.109
5,0.005000,1208733.832354,0.000000,1208733.832354,1.634719e-06,829.776112,5.686087,-1816.543430,2.958,0.725,0.109
6,0.006000,1208733.732838,0.000000,1208733.732838,1.552389e-06,829.726341,5.271739,-1816.975583,1.707,0.330,0.033
7,0.007000,1208733.398211,0.000000,1208733.398211,1.275547e-06,829.690448,4.857390,-1817.408138,2.660,0.418,0.100
8,0.008000,1208732.594814,0.000000,1208732.594814,6.108859e-07,829.362417,4.951565,-1817.693574,1.501,0.722,0.049
9,0.009000,1208731.276334,0.000000,1208731.276334,4.799105e-07,828.737132,5.554291,-1817.839762,1.438,0.310,0.031
10,0.010000,1208729.634204,0.000000,1208729.634204,1.838466e-06,828.116050,6.157446,-1818.000798,1.942,0.574,0.032
11,0.011000,1208727.671467,0.000000,1208727.671467,3.462265e-06,827.499571,6.761038,-1818.176380,2.037,0.387,0.033
12,0.012000,1208725.390132,0.000000,1208725.390132,5.349644e-06,826.887813,7.364661,-1818.366093,1.778,0.380,0.039
13,0.013000,1208722.794501,0.000000,1208722.794501,7.497044e-06,826.280745,7.968118,-1818.569428,1.535,0.483,0.038
14,0.014000,1208719.889114,0.000000,1208719.889114,9.900709e-06,825.678491,8.571477,-1818.786397,1.297,0.485,0.031
15,0.015000,1208715.910396,0.000000,1208715.910396,1.319236e-05,825.298781,9.005002,-1818.895886,1.354,0.444,0.042
16,0.016000,1208710.814019,0.000000,1208710.814019,1.740866e-05,825.134134,9.266039,-1818.889282,1.387,0.286,0.024
17,0.017000,1208705.326072,0.000000,1208705.326072,2.194891e-05,824.959852,9.521668,-1818.879204,1.603,0.425,0.029
18,0.018000,1208699.458868,0.000000,1208699.458868,2.680293e-05,824.776496,9.771847,-1818.865771,1.189,0.318,0.026
19,0.019000,1208693.224828,0.000000,1208693.224828,3.196043e-05,824.584463,10.016470,-1818.849050,1.261,0.264,0.031
20,0.020000,1208686.634985,0.000000,1208686.634985,3.741229e-05,824.384237,10.255424,-1818.829279,1.649,0.336,0.059
21,0.021000,1208679.700230,0.000000,1208679.700230,4.314951e-05,824.176169,10.488756,-1818.806575,2.027,0.286,0.100
22,0.022000,1208672.432188,0.000000,1208672.432188,4.916246e-05,823.960703,10.716484,-1818.780923,1.407,0.728,0.032
23,0.023000,1208664.842770,0.000000,1208664.842770,5.544128e-05,823.738289,10.938499,-1818.752497,1.655,0.292,0.053
24,0.024000,1208656.944221,0.000000,1208656.944221,6.197586e-05,823.509440,11.154680,-1818.721612,1.787,0.480,0.136
25,0.025000,1208648.747465,0.000000,1208648.747465,6.875715e-05,823.274859,11.364932,-1818.688450,2.924,0.300,0.096
26,0.026000,1208640.263273,0.000000,1208640.263273,7.577623e-05,823.034672,11.569591,-1818.652995,1.406,0.522,0.042
27,0.027000,1208632.120096,0.000000,1208632.120096,8.251319e-05,823.035558,11.785710,-1818.406311,1.477,0.521,0.211
