step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,49813.108258,-99875.229645,-50062.121387,0.000000e+00,-0.000040,0.000000,0.000000,1.608,0.761,0.009
2,0.002000,49813.108258,-99875.026895,-50061.918637,4.049964e-06,-0.000120,0.000000,0.000000,0.284,0.182,0.055
3,0.003000,49813.108258,-99874.625642,-50061.517384,1.206507e-05,-0.000200,0.000000,0.000000,0.095,0.055,0.037
4,0.004000,49813.108258,-99874.025893,-50060.917635,2.404517e-05,-0.000280,0.000000,0.000000,0.225,0.191,0.033
5,0.005000,49813.108258,-99873.227658,-50060.119400,3.999005e-05,-0.000360,0.000000,0.000000,0.166,0.054,0.027
6,0.006000,49813.108258,-99872.230952,-50059.122695,5.989943e-05,-0.000441,0.000000,0.000000,0.099,0.068,0.057
7,0.007000,49813.108258,-99871.035793,-50057.927536,8.377295e-05,-0.000521,0.000000,0.000000,0.087,0.067,0.031
8,0.008000,49813.108258,-99869.642203,-50056.533945,1.116102e-04,-0.000601,0.000000,0.000000,0.095,0.147,0.111
9,0.009000,49813.108258,-99868.050204,-50054.941946,1.434106e-04,-0.000681,0.000000,0.000000,0.073,0.042,0.026
10,0.010000,49813.108258,-99866.259828,-50053.151570,1.791737e-04,-0.000761,0.000000,0.000000,0.093,0.050,0.047
11,0.011000,49813.108258,-99864.271105,-50051.162847,2.188988e-04,-0.000841,0.000000,0.000000,0.315,0.064,0.101
12,0.012000,49813.108258,-99862.084071,-50048.975813,2.625852e-04,-0.000921,0.000000,0.000000,0.084,0.048,0.031
13,0.013000,49813.108258,-99859.698765,-50046.590508,3.102322e-04,-0.001001,0.000000,0.000000,0.189,0.171,0.083
14,0.014000,49813.108258,-99857.115230,-50044.006973,3.618387e-04,-0.001081,0.000000,0.000000,0.130,0.219,0.025
15,0.015000,49813.108258,-99854.333513,-50041.225255,4.174041e-04,-0.001161,0.000000,0.000000,0.074,0.045,0.030
16,0.016000,49813.108258,-99851.353661,-50038.245404,4.769271e-04,-0.001241,0.000000,0.000000,0.076,0.074,0.027
17,0.017000,49813.108258,-99848.175730,-50035.067472,5.404069e-04,-0.001322,0.000000,0.000000,0.073,0.074,0.086
18,0.018000,49813.108258,-99844.799772,-50031.691514,6.078423e-04,-0.001402,0.000000,0.000000,0.070,0.085,0.031
19,0.019000,49813.108258,-99841.225850,-50028.117592,6.792320e-04,-0.001482,0.000000,0.000000,0.075,0.076,0.028
20,0.020000,49813.108258,-99837.454029,-50024.345771,7.545748e-04,-0.001562,0.000000,0.000000,0.085,0.099,0.025
21,0.021000,49813.108258,-99833.484375,-50020.376117,8.338694e-04,-0.001642,0.000000,0.000000,0.098,0.070,0.028
22,0.022000,49813.108258,-99829.316960,-50016.208702,9.171142e-04,-0.001722,0.000000,0.000000,0.069,0.050,0.022
23,0.023000,49813.108258,-99824.951858,-50011.843600,1.004308e-03,-0.001802,0.000000,0.000000,0.064,0.049,0.029
24,0.024000,49813.108258,-99820.389147,-50007.280889,1.095449e-03,-0.001882,0.000000,0.000000,0.071,0.049,0.024
25,0.025000,49813.108258,-99815.628908,-50002.520650,1.190536e-03,-0.001962,0.000000,0.000000,0.072,0.047,0.027
26,0.026000,49813.108258,-99810.671226,-49997.562968,1.289566e-03,-0.002042,0.000000,0.000000,0.071,0.048,0.025
27,0.027000,49813.108258,-99805.516190,-49992.407932,1.392539e-03,-0.002122,0.000000,0.000000,0.084,0.069,0.020
28,0.028000,49813.108258,-99800.163891,-49987.055633,1.499452e-03,-0.002203,0.000000,0.000000,0.064,0.040,0.022
29,0.029000,49813.108258,-99794.614424,-49981.506167,1.610304e-03,-0.002283,0.000000,0.000000,0.068,0.046,0.021
30,0.030000,49813.108258,-99788.867890,-49975.759632,1.725092e-03,-0.002363,0.000000,0.000000,0.077,0.045,0.021
31,0.031000,49813.108258,-99782.924389,-49969.816132,1.843814e-03,-0.002443,0.000000,0.000000,0.081,0.061,0.055
32,0.032000,49813.108258,-99776.784028,-49963.675771,1.966469e-03,-0.002523,0.000000,0.000000,0.067,0.045,0.045
33,0.033000,49813.108258,-99770.446917,-49957.338659,2.093054e-03,-0.002603,0.000000,0.000000,0.081,0.047,0.027
34,0.034000,49813.108258,-99763.913167,-49950.804909,2.223567e-03,-0.002683,0.000000,0.000000,0.066,0.048,0.021
35,0.035000,49813.108258,-99757.182895,-49944.074637,2.358005e-03,-0.002763,0.000000,0.000000,0.069,0.051,0.021
36,0.036000,49813.108258,-99750.256220,-49937.147963,2.496367e-03,-0.002843,0.000000,0.000000,0.070,0.045,0.048
37,0.037000,49813.108258,-99743.133267,-49930.025009,2.638649e-03,-0.002923,0.000000,0.000000,0.066,0.054,0.077
38,0.038000,49813.108258,-99735.814160,-49922.705903,2.784850e-03,-0.003004,0.000000,0.000000,0.119,0.123,0.023
39,0.039000,49813.108258,-99728.299031,-49915.190774,2.934966e-03,-0.003084,0.000000,0.000000,0.081,0.083,0.028
40,0.040000,49813.108258,-99720.588013,-49907.479755,3.088995e-03,-0.003164,0.000000,0.000000,0.067,0.040,0.037
41,0.041000,49813.108258,-99712.681242,-49899.572984,3.246934e-03,-0.003244,0.000000,0.000000,0.068,0.060,0.023
42,0.042000,49813.108258,-99704.578859,-49891.470601,3.408781e-03,-0.003324,0.000000,0.000000,0.064,0.043,0.025
43,0.043000,49813.108258,-99696.281007,-49883.172750,3.574532e-03,-0.003404,0.000000,0.000000,0.076,0.049,0.022
44,0.044000,49813.108258,-99687.787834,-49874.679576,3.744184e-03,-0.003484,0.000000,0.000000,0.096,0.045,0.024
45,0.045000,49813.108258,-99679.099490,-49865.991232,3.917736e-03,-0.003564,0.000000,0.000000,0.071,0.055,0.035
46,0.046000,49813.108258,-99670.216128,-49857.107870,4.095182e-03,-0.003644,0.000000,0.000000,0.113,0.067,0.024
47,0.047000,49813.108258,-99661.137906,-49848.029649,4.276522e-03,-0.003724,0.000000,0.000000,0.357,0.315,0.100
48,0.048000,49813.108258,-99651.864985,-49838.756727,4.461750e-03,-0.003804,0.000000,0.000000,0.236,0.079,0.047
49,0.049000,49813.108258,-99642.397528,-49829.289271,4.650864e-03,-0.003885,0.000000,0.000000,0.096,0.048,0.023
50,0.050000,49813.108258,-99632.735703,-49819.627446,4.843861e-03,-0.003965,0.000000,0.000000,0.082,0.316,0.029
51,0.051000,49813.108258,-99622.879681,-49809.771423,5.040737e-03,-0.004045,0.000000,0.000000,0.094,0.116,0.030
52,0.052000,49813.108258,-99612.829634,-49799.721377,5.241488e-03,-0.004125,0.000000,0.000000,0.137,0.248,0.027
53,0.053000,49813.108258,-99602.585742,-49789.477484,5.446112e-03,-0.004205,0.000000,0.000000,0.223,0.073,0.090
54,0.054000,49813.108258,-99592.148184,-49779.039926,5.654604e-03,-0.004285,0.000000,0.000000,0.187,0.097,0.045
55,0.055000,49813.108258,-99581.517144,-49768.408886,5.866961e-03,-0.004364,0.000000,0.000000,0.151,0.087,0.027
56,0.056000,49813.108258,-99570.692809,-49757.584552,6.083179e-03,-0.004443,0.000000,0.000000,0.148,0.056,0.029
57,0.057000,49813.108258,-99559.675371,-49746.567113,6.303254e-03,-0.004522,0.000000,0.000000,0.214,0.106,0.032
58,0.058000,49813.108258,-99548.465023,-49735.356765,6.527183e-03,-0.004601,0.000000,0.000000,0.301,0.079,0.029
59,0.059000,49813.108258,-99537.061961,-49723.953704,6.754961e-03,-0.004680,0.000000,0.000000,0.103,0.048,0.040
60,0.060000,49813.108258,-99525.466387,-49712.358130,6.986585e-03,-0.004760,0.000000,0.000000,0.293,0.195,0.058
61,0.061000,49813.108258,-99513.678505,-49700.570247,7.222050e-03,-0.004839,0.000000,0.000000,0.561,0.116,0.029
62,0.062000,49813.108258,-99501.698520,-49688.590262,7.461352e-03,-0.004918,0.000000,0.000000,0.082,0.052,0.028
63,0.063000,49813.108258,-99489.526643,-49676.418385,7.704488e-03,-0.004997,0.000000,0.000000,0.121,0.059,0.028
64,0.064000,49813.108258,-99477.163087,-49664.054829,7.951452e-03,-0.005076,0.000000,0.000000,0.184,0.052,0.025
65,0.065000,49813.108258,-99464.608069,-49651.499812,8.202241e-03,-0.005155,0.000000,0.000000,0.078,0.072,0.021
66,0.066000,49813.108258,-99451.861810,-49638.753552,8.456850e-03,-0.005234,0.000000,0.000000,0.071,0.056,0.066
67,0.067000,49813.108258,-99438.924530,-49625.816273,8.715274e-03,-0.005312,0.000000,0.000000,0.132,0.048,0.037
68,0.068000,49813.108258,-99425.796458,-49612.688200,8.977510e-03,-0.005390,0.000000,0.000000,0.101,0.058,0.027
69,0.069000,49813.108258,-99412.477822,-49599.369564,9.243552e-03,-0.005469,0.000000,0.000000,0.119,0.068,0.027
70,0.070000,49813.108258,-99398.968854,-49585.860596,9.513396e-03,-0.005547,0.000000,0.000000,0.109,0.056,0.023
