step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,1276.374266,-2491.299297,-1214.925031,0.000000e+00,-22.572709,17.416720,3.714595,8.504,0.862,0.010
2,0.002000,1276.374472,-2491.186613,-1214.812141,9.291924e-05,-22.572223,17.418023,3.714240,1.000,0.143,0.035
3,0.003000,1276.374677,-2491.072911,-1214.698234,1.866755e-04,-22.571737,17.419325,3.713886,1.428,0.348,0.123
4,0.004000,1276.374881,-2490.958202,-1214.583321,2.812603e-04,-22.571249,17.420628,3.713532,0.606,0.130,0.090
5,0.005000,1276.375083,-2490.842488,-1214.467405,3.766701e-04,-22.570762,17.421929,3.713178,0.426,0.112,0.044
6,0.006000,1276.375283,-2490.725777,-1214.350494,4.728993e-04,-22.570273,17.423230,3.712824,0.636,0.113,0.041
7,0.007000,1276.375481,-2490.608074,-1214.232593,5.699429e-04,-22.569785,17.424531,3.712470,0.989,0.263,0.076
8,0.008000,1276.375676,-2490.489386,-1214.113710,6.677955e-04,-22.569297,17.425830,3.712116,0.471,0.151,0.047
9,0.009000,1276.375870,-2490.369719,-1213.993849,7.664523e-04,-22.568809,17.427129,3.711762,0.439,0.119,0.042
10,0.010000,1276.376065,-2490.249078,-1213.873012,8.659125e-04,-22.568320,17.428429,3.711408,0.468,0.110,0.036
11,0.011000,1276.376262,-2490.127467,-1213.751205,9.661719e-04,-22.567831,17.429728,3.711055,0.972,0.317,0.042
12,0.012000,1276.376458,-2490.004895,-1213.628436,1.067222e-03,-22.567342,17.431027,3.710701,0.441,0.109,0.031
13,0.013000,1276.376653,-2489.881365,-1213.504712,1.169059e-03,-22.566852,17.432326,3.710348,0.760,0.152,0.090
14,0.014000,1276.376847,-2489.756881,-1213.380034,1.271681e-03,-22.566362,17.433624,3.709994,1.135,0.383,0.085
15,0.015000,1276.377041,-2489.631451,-1213.254411,1.375081e-03,-22.565871,17.434922,3.709640,0.491,0.135,0.118
16,0.016000,1276.377233,-2489.505078,-1213.127845,1.479257e-03,-22.565380,17.436220,3.709287,0.438,0.108,0.043
17,0.017000,1276.377424,-2489.377766,-1213.000342,1.584204e-03,-22.564889,17.437518,3.708933,0.439,0.120,0.052
18,0.018000,1276.377616,-2489.249517,-1212.871901,1.689924e-03,-22.564397,17.438815,3.708580,0.893,0.265,0.078
19,0.019000,1276.377811,-2489.120338,-1212.742528,1.796410e-03,-22.563904,17.440111,3.708226,1.199,0.276,0.098
20,0.020000,1276.378008,-2488.990232,-1212.612225,1.903662e-03,-22.563412,17.441406,3.707873,0.446,0.109,0.036
21,0.021000,1276.378205,-2488.859202,-1212.480998,2.011674e-03,-22.562919,17.442701,3.707520,1.269,0.199,0.079
22,0.022000,1276.378401,-2488.727252,-1212.348852,2.120443e-03,-22.562426,17.443995,3.707167,1.574,0.334,0.068
23,0.023000,1276.378594,-2488.594387,-1212.215793,2.229964e-03,-22.561932,17.445289,3.706814,0.396,0.137,0.032
24,0.024000,1276.378787,-2488.460610,-1212.081823,2.340233e-03,-22.561438,17.446583,3.706461,0.389,0.093,0.040
25,0.025000,1276.378977,-2488.325924,-1211.946947,2.451249e-03,-22.560944,17.447876,3.706108,3.183,0.161,0.072
26,0.026000,1276.379163,-2488.190329,-1211.811167,2.563010e-03,-22.560450,17.449169,3.705755,0.407,0.236,0.077
27,0.027000,1276.379348,-2488.053831,-1211.674483,2.675513e-03,-22.559956,17.450461,3.705402,0.574,0.499,0.030
28,0.028000,1276.379532,-2487.916433,-1211.536901,2.788757e-03,-22.559461,17.451753,3.705050,0.437,0.103,0.333
29,0.029000,1276.379717,-2487.778139,-1211.398423,2.902738e-03,-22.558967,17.453045,3.704698,0.440,0.207,0.031
30,0.030000,1276.379900,-2487.638950,-1211.259051,3.017454e-03,-22.558472,17.454336,3.704346,1.815,0.266,0.069
31,0.031000,1276.380082,-2487.498868,-1211.118785,3.132906e-03,-22.557978,17.455627,3.703995,0.797,0.255,0.121
32,0.032000,1276.380265,-2487.357894,-1210.977629,3.249091e-03,-22.557483,17.456918,3.703643,0.406,0.092,0.030
33,0.033000,1276.380448,-2487.216035,-1210.835587,3.366005e-03,-22.556989,17.458209,3.703292,1.002,0.365,0.088
34,0.034000,1276.380629,-2487.073293,-1210.692664,3.483645e-03,-22.556494,17.459499,3.702941,0.431,0.094,0.038
35,0.035000,1276.380811,-2486.929667,-1210.548856,3.602013e-03,-22.555998,17.460789,3.702590,1.317,0.345,0.077
36,0.036000,1276.380994,-2486.785160,-1210.404166,3.721107e-03,-22.555503,17.462079,3.702239,0.416,0.103,0.026
37,0.037000,1276.381176,-2486.639778,-1210.258602,3.840919e-03,-22.555007,17.463368,3.701889,0.416,0.114,0.032
38,0.038000,1276.381356,-2486.493519,-1210.112163,3.961453e-03,-22.554512,17.464658,3.701538,0.622,0.325,0.026
39,0.039000,1276.381536,-2486.346390,-1209.964854,4.082702e-03,-22.554016,17.465947,3.701188,0.492,0.129,0.030
40,0.040000,1276.381717,-2486.198387,-1209.816670,4.204672e-03,-22.553519,17.467236,3.700838,1.009,0.341,0.077
41,0.041000,1276.381898,-2486.049515,-1209.667617,4.327357e-03,-22.553023,17.468525,3.700488,0.505,0.118,0.030
42,0.042000,1276.382079,-2485.899775,-1209.517696,4.450756e-03,-22.552526,17.469813,3.700138,0.480,0.136,0.033
43,0.043000,1276.382259,-2485.749170,-1209.366912,4.574866e-03,-22.552029,17.471101,3.699788,1.942,0.238,0.091
