step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.000100,49813.083692,-99875.232895,-50062.149203,0.000000e+00,-0.000004,0.000000,0.000000,1.237,0.381,0.007
2,0.000200,49813.083692,-99875.229918,-50062.146225,5.947830e-08,-0.000012,0.000000,0.000000,0.149,0.060,0.038
3,0.000300,49813.083692,-99875.224955,-50062.141263,1.586088e-07,-0.000020,0.000000,0.000000,0.151,0.076,0.039
4,0.000400,49813.083692,-99875.218007,-50062.134315,2.973914e-07,-0.000028,0.000000,0.000000,2.273,0.140,0.407
5,0.000500,49813.083692,-99875.209074,-50062.125382,4.758262e-07,-0.000036,0.000000,0.000000,0.105,0.170,0.047
6,0.000600,49813.083692,-99875.198156,-50062.114464,6.939131e-07,-0.000044,0.000000,0.000000,1.317,1.057,0.073
7,0.000700,49813.083692,-99875.185253,-50062.101561,9.516521e-07,-0.000051,0.000000,0.000000,0.216,0.136,0.063
8,0.000800,49813.083692,-99875.170365,-50062.086673,1.249043e-06,-0.000059,0.000000,0.000000,0.088,0.053,0.047
9,0.000900,49813.083692,-99875.153492,-50062.069800,1.586086e-06,-0.000067,0.000000,0.000000,0.092,0.052,0.091
10,0.001000,49813.083692,-99875.134634,-50062.050942,1.962781e-06,-0.000075,0.000000,0.000000,0.094,0.051,0.038
11,0.001100,49813.083692,-99875.113791,-50062.030099,2.379127e-06,-0.000083,0.000000,0.000000,0.192,0.118,0.092
12,0.001200,49813.083692,-99875.090963,-50062.007270,2.835126e-06,-0.000091,0.000000,0.000000,0.175,0.115,0.079
13,0.001300,49813.083692,-99875.066149,-50061.982457,3.330777e-06,-0.000099,0.000000,0.000000,0.084,0.050,0.030
14,0.001400,49813.083692,-99875.039351,-50061.955659,3.866079e-06,-0.000107,0.000000,0.000000,1.409,0.416,0.195
15,0.001500,49813.083692,-99875.010568,-50061.926875,4.441033e-06,-0.000115,0.000000,0.000000,0.138,0.050,0.064
16,0.001600,49813.083692,-99874.979799,-50061.896107,5.055638e-06,-0.000123,0.000000,0.000000,0.070,0.039,0.030
17,0.001700,49813.083692,-99874.947046,-50061.863353,5.709894e-06,-0.000131,0.000000,0.000000,0.198,0.209,0.074
18,0.001800,49813.083692,-99874.912307,-50061.828615,6.403802e-06,-0.000139,0.000000,0.000000,0.249,0.088,0.072
19,0.001900,49813.083692,-99874.875584,-50061.791891,7.137361e-06,-0.000146,0.000000,0.000000,0.074,0.041,0.025
20,0.002000,49813.083692,-99874.836875,-50061.753183,7.910570e-06,-0.000154,0.000000,0.000000,0.256,0.128,0.064
21,0.002100,49813.083692,-99874.796182,-50061.712489,8.723431e-06,-0.000162,0.000000,0.000000,0.070,0.242,0.028
22,0.002200,49813.083692,-99874.753503,-50061.669811,9.575942e-06,-0.000170,0.000000,0.000000,0.069,0.040,0.025
23,0.002300,49813.083692,-99874.708840,-50061.625147,1.046810e-05,-0.000178,0.000000,0.000000,0.269,0.172,0.117
24,0.002400,49813.083692,-99874.662191,-50061.578499,1.139991e-05,-0.000186,0.000000,0.000000,0.173,0.113,0.076
25,0.002500,49813.083692,-99874.613558,-50061.529865,1.237138e-05,-0.000194,0.000000,0.000000,0.076,0.044,0.031
26,0.002600,49813.083692,-99874.562939,-50061.479247,1.338249e-05,-0.000202,0.000000,0.000000,0.222,0.179,0.059
27,0.002700,49813.083692,-99874.510336,-50061.426643,1.443325e-05,-0.000210,0.000000,0.000000,0.167,0.139,0.065
28,0.002800,49813.083692,-99874.455747,-50061.372055,1.552366e-05,-0.000218,0.000000,0.000000,0.185,0.147,0.085
29,0.002900,49813.083692,-99874.399174,-50061.315482,1.665372e-05,-0.000226,0.000000,0.000000,0.180,0.112,0.099
30,0.003000,49813.083692,-99874.340616,-50061.256923,1.782344e-05,-0.000234,0.000000,0.000000,0.181,0.109,0.076
31,0.003100,49813.083692,-99874.280073,-50061.196380,1.903279e-05,-0.000241,0.000000,0.000000,0.275,0.202,0.110
32,0.003200,49813.083692,-99874.217545,-50061.133852,2.028180e-05,-0.000249,0.000000,0.000000,0.093,0.281,0.120
33,0.003300,49813.083692,-99874.153032,-50061.069339,2.157046e-05,-0.000257,0.000000,0.000000,0.280,0.363,0.087
34,0.003400,49813.083692,-99874.086534,-50061.002841,2.289877e-05,-0.000265,0.000000,0.000000,1.896,0.154,0.262
35,0.003500,49813.083692,-99874.018051,-50060.934359,2.426672e-05,-0.000273,0.000000,0.000000,0.121,0.056,0.035
36,0.003600,49813.083692,-99873.947584,-50060.863891,2.567432e-05,-0.000281,0.000000,0.000000,0.248,0.120,0.083
37,0.003700,49813.083692,-99873.875131,-50060.791439,2.712157e-05,-0.000289,0.000000,0.000000,0.256,0.390,0.063
38,0.003800,49813.083692,-99873.800694,-50060.717001,2.860847e-05,-0.000297,0.000000,0.000000,0.188,0.116,0.106
39,0.003900,49813.083692,-99873.724272,-50060.640579,3.013501e-05,-0.000305,0.000000,0.000000,1.098,0.121,0.108
40,0.004000,49813.083692,-99873.645865,-50060.562173,3.170120e-05,-0.000313,0.000000,0.000000,0.087,0.068,0.199
41,0.004100,49813.083692,-99873.565473,-50060.481781,3.330704e-05,-0.000321,0.000000,0.000000,0.215,0.399,0.058
42,0.004200,49813.083692,-99873.483097,-50060.399404,3.495252e-05,-0.000329,0.000000,0.000000,0.074,0.041,0.030
43,0.004300,49813.083692,-99873.398736,-50060.315043,3.663765e-05,-0.000336,0.000000,0.000000,0.195,0.234,0.130
44,0.004400,49813.083692,-99873.312390,-50060.228697,3.836243e-05,-0.000344,0.000000,0.000000,0.185,0.112,0.057
45,0.004500,49813.083692,-99873.224059,-50060.140367,4.012685e-05,-0.000352,0.000000,0.000000,0.074,0.043,0.032
46,0.004600,49813.083692,-99873.133744,-50060.050052,4.193091e-05,-0.000360,0.000000,0.000000,0.169,0.117,0.097
47,0.004700,49813.083692,-99873.041444,-50059.957752,4.377461e-05,-0.000368,0.000000,0.000000,0.170,0.112,0.062
48,0.004800,49813.083692,-99872.947160,-50059.863467,4.565796e-05,-0.000376,0.000000,0.000000,0.547,0.044,0.022
49,0.004900,49813.083692,-99872.850890,-50059.767198,4.758095e-05,-0.000384,0.000000,0.000000,0.202,0.112,0.060
50,0.005000,49813.083692,-99872.752637,-50059.668944,4.954359e-05,-0.000392,0.000000,0.000000,0.182,0.106,0.081
51,0.005100,49813.083692,-99872.652398,-50059.568706,5.154587e-05,-0.000400,0.000000,0.000000,0.272,0.104,0.086
52,0.005200,49813.083692,-99872.550175,-50059.466483,5.358779e-05,-0.000408,0.000000,0.000000,0.223,0.100,0.063
53,0.005300,49813.083692,-99872.445968,-50059.362275,5.566936e-05,-0.000416,0.000000,0.000000,0.193,0.158,0.082
54,0.005400,49813.083692,-99872.339775,-50059.256083,5.779057e-05,-0.000424,0.000000,0.000000,0.182,0.110,0.062
55,0.005500,49813.083692,-99872.231599,-50059.147906,5.995141e-05,-0.000431,0.000000,0.000000,0.241,0.237,0.080
56,0.005600,49813.083692,-99872.121437,-50059.037745,6.215191e-05,-0.000439,0.000000,0.000000,0.098,0.054,0.042
57,0.005700,49813.083692,-99872.009292,-50058.925599,6.439204e-05,-0.000447,0.000000,0.000000,0.206,0.110,0.074
58,0.005800,49813.083692,-99871.895161,-50058.811469,6.667181e-05,-0.000455,0.000000,0.000000,0.290,0.116,0.056
59,0.005900,49813.083692,-99871.779047,-50058.695354,6.899122e-05,-0.000463,0.000000,0.000000,0.220,0.122,0.135
60,0.006000,49813.083692,-99871.660947,-50058.577255,7.135027e-05,-0.000471,0.000000,0.000000,0.191,0.114,0.067
61,0.006100,49813.083692,-99871.540864,-50058.457171,7.374896e-05,-0.000479,0.000000,0.000000,0.147,0.058,0.097
62,0.006200,49813.083692,-99871.418796,-50058.335103,7.618729e-05,-0.000487,0.000000,0.000000,0.081,0.050,0.052
63,0.006300,49813.083692,-99871.294743,-50058.211051,7.866526e-05,-0.000495,0.000000,0.000000,0.203,0.074,0.059
64,0.006400,49813.083692,-99871.168707,-50058.085014,8.118287e-05,-0.000503,0.000000,0.000000,0.235,0.300,0.063
65,0.006500,49813.083692,-99871.040685,-50057.956993,8.374011e-05,-0.000511,0.000000,0.000000,0.199,0.123,0.084
66,0.006600,49813.083692,-99870.910680,-50057.826988,8.633699e-05,-0.000519,0.000000,0.000000,0.082,0.047,0.043
67,0.006700,49813.083692,-99870.778690,-50057.694998,8.897351e-05,-0.000526,0.000000,0.000000,0.175,0.141,0.080
68,0.006800,49813.083692,-99870.644716,-50057.561024,9.164966e-05,-0.000534,0.000000,0.000000,0.231,0.169,0.082
69,0.006900,49813.083692,-99870.508758,-50057.425066,9.436545e-05,-0.000542,0.000000,0.000000,0.234,0.062,0.176
70,0.007000,49813.083692,-99870.370816,-50057.287123,9.712087e-05,-0.000550,0.000000,0.000000,0.223,0.127,0.077
71,0.007100,49813.083692,-99870.230889,-50057.147197,9.991593e-05,-0.000558,0.000000,0.000000,0.092,0.050,0.085
72,0.007200,49813.083692,-99870.088978,-50057.005286,1.027506e-04,-0.000566,0.000000,0.000000,0.087,0.051,1.435
73,0.007300,49813.083692,-99869.945083,-50056.861391,1.056250e-04,-0.000574,0.000000,0.000000,0.092,0.050,0.122
74,0.007400,49813.083692,-99869.799204,-50056.715512,1.085389e-04,-0.000582,0.000000,0.000000,0.089,0.050,0.032
75,0.007500,49813.083692,-99869.651341,-50056.567648,1.114925e-04,-0.000590,0.000000,0.000000,0.216,0.472,0.080
76,0.007600,49813.083692,-99869.501494,-50056.417801,1.144857e-04,-0.000598,0.000000,0.000000,0.094,0.078,0.027
77,0.007700,49813.083692,-99869.349662,-50056.265970,1.175186e-04,-0.000606,0.000000,0.000000,0.085,0.050,0.028
78,0.007800,49813.083692,-99869.195847,-50056.112155,1.205911e-04,-0.000614,0.000000,0.000000,0.125,0.109,0.073
79,0.007900,49813.083692,-99869.040048,-50055.956355,1.237032e-04,-0.000621,0.000000,0.000000,0.099,0.087,0.026
80,0.008000,49813.083692,-99868.882265,-50055.798572,1.268549e-04,-0.000629,0.000000,0.000000,0.070,0.045,0.025
81,0.008100,49813.083692,-99868.722497,-50055.638805,1.300463e-04,-0.000637,0.000000,0.000000,0.065,0.044,0.020
82,0.008200,49813.083692,-99868.560746,-50055.477054,1.332773e-04,-0.000645,0.000000,0.000000,0.081,0.048,0.027
83,0.008300,49813.083692,-99868.397011,-50055.313319,1.365480e-04,-0.000653,0.000000,0.000000,0.082,0.053,0.024
84,0.008400,49813.083692,-99868.231293,-50055.147600,1.398582e-04,-0.000661,0.000000,0.000000,0.076,0.054,0.023
85,0.008500,49813.083692,-99868.063590,-50054.979898,1.432081e-04,-0.000669,0.000000,0.000000,0.079,0.044,0.024
86,0.008600,49813.083692,-99867.893904,-50054.810211,1.465976e-04,-0.000677,0.000000,0.000000,0.072,0.041,0.022
87,0.008700,49813.083692,-99867.722233,-50054.638541,1.500268e-04,-0.000685,0.000000,0.000000,0.091,0.049,0.043
88,0.008800,49813.083692,-99867.548580,-50054.464887,1.534955e-04,-0.000693,0.000000,0.000000,0.083,0.046,0.021
89,0.008900,49813.083692,-99867.372942,-50054.289250,1.570039e-04,-0.000701,0.000000,0.000000,0.078,0.044,0.024
90,0.009000,49813.083692,-99867.195320,-50054.111627,1.605519e-04,-0.000709,0.000000,0.000000,0.103,0.045,0.035
91,0.009100,49813.083692,-99867.015714,-50053.932022,1.641396e-04,-0.000716,0.000000,0.000000,0.079,0.054,0.021
92,0.009200,49813.083692,-99866.834125,-50053.750432,1.677669e-04,-0.000724,0.000000,0.000000,0.070,0.045,0.021
93,0.009300,49813.083692,-99866.650552,-50053.566859,1.714338e-04,-0.000732,0.000000,0.000000,0.090,0.046,0.021
94,0.009400,49813.083692,-99866.464995,-50053.381303,1.751403e-04,-0.000740,0.000000,0.000000,0.269,0.053,0.025
95,0.009500,49813.083692,-99866.277455,-50053.193763,1.788865e-04,-0.000748,0.000000,0.000000,0.078,0.059,0.019
96,0.009600,49813.083692,-99866.087931,-50053.004239,1.826722e-04,-0.000756,0.000000,0.000000,0.076,0.047,0.033
97,0.009700,49813.083692,-99865.896424,-50052.812732,1.864976e-04,-0.000764,0.000000,0.000000,0.084,0.062,0.035
98,0.009800,49813.083692,-99865.702934,-50052.619242,1.903626e-04,-0.000772,0.000000,0.000000,0.093,0.046,0.024
99,0.009900,49813.083692,-99865.507460,-50052.423768,1.942672e-04,-0.000780,0.000000,0.000000,0.074,0.043,0.024
100,0.010000,49813.083692,-99865.310003,-50052.226311,1.982115e-04,-0.000788,0.000000,0.000000,0.090,0.048,0.019
101,0.010100,49813.083692,-99865.110563,-50052.026870,2.021953e-04,-0.000796,0.000000,0.000000,0.080,0.057,0.021
102,0.010200,49813.083692,-99864.909139,-50051.825446,2.062188e-04,-0.000803,0.000000,0.000000,0.089,0.050,0.116
103,0.010300,49813.083692,-99864.705732,-50051.622039,2.102819e-04,-0.000811,0.000000,0.000000,0.112,0.060,0.026
104,0.010400,49813.083692,-99864.500342,-50051.416649,2.143846e-04,-0.000819,0.000000,0.000000,0.081,0.045,0.019
105,0.010500,49813.083692,-99864.292968,-50051.209276,2.185269e-04,-0.000827,0.000000,0.000000,0.076,0.043,0.018
106,0.010600,49813.083692,-99864.083612,-50050.999919,2.227088e-04,-0.000835,0.000000,0.000000,0.064,0.043,0.019
107,0.010700,49813.083692,-99863.872272,-50050.788580,2.269304e-04,-0.000843,0.000000,0.000000,0.067,0.050,0.022
108,0.010800,49813.083692,-99863.658949,-50050.575257,2.311915e-04,-0.000851,0.000000,0.000000,0.083,0.063,0.025
109,0.010900,49813.083692,-99863.443644,-50050.359951,2.354923e-04,-0.000859,0.000000,0.000000,0.090,0.043,0.027
110,0.011000,49813.083692,-99863.226355,-50050.142663,2.398327e-04,-0.000867,0.000000,0.000000,0.098,0.044,0.023
111,0.011100,49813.083692,-99863.007084,-50049.923391,2.442127e-04,-0.000875,0.000000,0.000000,0.067,0.051,0.021
112,0.011200,49813.083692,-99862.785829,-50049.702137,2.486323e-04,-0.000883,0.000000,0.000000,0.071,0.065,0.036
113,0.011300,49813.083692,-99862.562592,-50049.478899,2.530915e-04,-0.000891,0.000000,0.000000,0.084,0.043,0.023
114,0.011400,49813.083692,-99862.337372,-50049.253679,2.575903e-04,-0.000898,0.000000,0.000000,0.076,0.047,0.086
