step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,7701.490220,-14808.836943,-7107.346723,0.000000e+00,19.554112,55.467493,-48.639454,0.000,0.993,0.011
2,0.002000,7701.120327,-14808.466997,-7107.346670,7.452842e-09,19.554110,55.467494,-48.639450,0.000,0.516,0.057
3,0.003000,7700.750259,-14808.096938,-7107.346679,6.253095e-09,19.554108,55.467494,-48.639448,0.000,0.655,0.062
4,0.004000,7700.380090,-14807.726750,-7107.346661,8.759180e-09,19.554104,55.467496,-48.639446,0.000,1.955,0.039
5,0.005000,7700.009831,-14807.356448,-7107.346618,1.481725e-08,19.554102,55.467495,-48.639445,0.000,0.330,0.032
6,0.006000,7699.639488,-14806.986065,-7107.346577,2.049044e-08,19.554103,55.467492,-48.639445,0.000,0.333,0.032
7,0.007000,7699.269100,-14806.615661,-7107.346561,2.286041e-08,19.554104,55.467488,-48.639446,0.000,0.332,0.034
8,0.008000,7698.898703,-14806.245201,-7107.346498,3.161370e-08,19.554105,55.467487,-48.639448,0.000,0.732,0.091
9,0.009000,7698.528307,-14805.874792,-7107.346485,3.346449e-08,19.554108,55.467487,-48.639448,0.000,0.896,0.105
10,0.010000,7698.157921,-14805.504367,-7107.346446,3.893069e-08,19.554106,55.467486,-48.639448,0.000,0.755,0.129
11,0.011000,7697.787580,-14805.134025,-7107.346445,3.910058e-08,19.554106,55.467486,-48.639447,0.000,0.334,0.041
12,0.012000,7697.417304,-14804.763767,-7107.346462,3.665647e-08,19.554107,55.467489,-48.639448,0.000,0.864,0.086
13,0.013000,7697.047109,-14804.393652,-7107.346543,2.529544e-08,19.554106,55.467490,-48.639449,0.000,0.369,0.041
14,0.014000,7696.677045,-14804.023583,-7107.346538,2.603642e-08,19.554109,55.467489,-48.639450,0.000,0.803,0.122
15,0.015000,7696.307110,-14803.653672,-7107.346562,2.262806e-08,19.554112,55.467490,-48.639453,0.000,0.499,0.053
16,0.016000,7695.937322,-14803.283913,-7107.346591,1.862685e-08,19.554115,55.467490,-48.639452,0.000,0.675,0.102
17,0.017000,7695.567690,-14802.914284,-7107.346595,1.807286e-08,19.554116,55.467487,-48.639453,0.000,0.972,0.087
18,0.018000,7695.198187,-14802.544799,-7107.346613,1.548716e-08,19.554112,55.467486,-48.639455,0.000,0.549,0.032
19,0.019000,7694.828800,-14802.175425,-7107.346624,1.388865e-08,19.554112,55.467486,-48.639455,0.000,0.350,0.043
20,0.020000,7694.459524,-14801.806198,-7107.346673,6.962068e-09,19.554115,55.467486,-48.639453,0.000,0.315,0.027
21,0.021000,7694.090400,-14801.437067,-7107.346667,7.869779e-09,19.554116,55.467487,-48.639448,0.000,0.344,0.050
22,0.022000,7693.721353,-14801.068015,-7107.346662,8.637620e-09,19.554119,55.467486,-48.639444,0.000,0.316,0.032
23,0.023000,7693.352331,-14800.698973,-7107.346643,1.131837e-08,19.554122,55.467482,-48.639443,0.000,0.349,0.037
24,0.024000,7692.983325,-14800.329926,-7107.346601,1.721638e-08,19.554121,55.467480,-48.639446,0.000,0.348,0.125
25,0.025000,7692.614255,-14799.960860,-7107.346604,1.670097e-08,19.554118,55.467480,-48.639449,0.000,0.330,0.043
26,0.026000,7692.245064,-14799.591707,-7107.346643,1.118926e-08,19.554113,55.467480,-48.639448,0.000,0.325,0.031
27,0.027000,7691.875720,-14799.222421,-7107.346700,3.191422e-09,19.554110,55.467478,-48.639445,0.000,0.327,0.037
28,0.028000,7691.506204,-14798.852957,-7107.346754,4.320365e-09,19.554110,55.467477,-48.639444,0.000,0.853,0.109
29,0.029000,7691.136480,-14798.483266,-7107.346786,8.923930e-09,19.554107,55.467478,-48.639447,0.000,0.330,0.042
30,0.030000,7690.766512,-14798.113299,-7107.346787,8.972915e-09,19.554106,55.467476,-48.639448,0.000,0.319,0.034
31,0.031000,7690.396270,-14797.743007,-7107.346736,1.862430e-09,19.554106,55.467472,-48.639448,0.000,0.329,0.035
32,0.032000,7690.025652,-14797.372376,-7107.346724,1.583023e-10,19.554107,55.467470,-48.639451,0.000,0.325,0.038
33,0.033000,7689.654628,-14797.001321,-7107.346693,4.204291e-09,19.554106,55.467471,-48.639454,0.000,0.395,0.145
34,0.034000,7689.283204,-14796.629821,-7107.346618,1.481095e-08,19.554101,55.467471,-48.639454,0.000,0.310,0.034
35,0.035000,7688.911294,-14796.257893,-7107.346598,1.755030e-08,19.554100,55.467473,-48.639451,0.000,0.324,0.034
36,0.036000,7688.538890,-14795.885504,-7107.346614,1.527264e-08,19.554102,55.467472,-48.639452,0.000,0.290,0.025
37,0.037000,7688.166029,-14795.512643,-7107.346614,1.539932e-08,19.554106,55.467470,-48.639453,0.000,0.322,0.036
38,0.038000,7687.792684,-14795.139258,-7107.346574,2.096912e-08,19.554106,55.467472,-48.639451,0.000,0.312,0.029
39,0.039000,7687.418869,-14794.765456,-7107.346587,1.910468e-08,19.554103,55.467472,-48.639454,0.000,0.314,0.031
40,0.040000,7687.044608,-14794.391208,-7107.346600,1.724279e-08,19.554104,55.467469,-48.639455,0.000,0.321,0.034
41,0.041000,7686.669952,-14794.016563,-7107.346611,1.572837e-08,19.554107,55.467469,-48.639453,0.000,1.276,0.180
42,0.042000,7686.294937,-14793.641521,-7107.346584,1.951548e-08,19.554109,55.467472,-48.639452,0.000,0.317,0.036
43,0.043000,7685.919571,-14793.266123,-7107.346552,2.411661e-08,19.554110,55.467471,-48.639452,0.000,0.321,0.034
44,0.044000,7685.543886,-14792.890459,-7107.346573,2.103384e-08,19.554112,55.467466,-48.639453,0.000,0.327,0.036
45,0.045000,7685.167952,-14792.514539,-7107.346587,1.916262e-08,19.554117,55.467465,-48.639458,0.000,1.717,0.112
46,0.046000,7684.791855,-14792.138446,-7107.346591,1.858403e-08,19.554123,55.467462,-48.639458,0.000,0.334,0.045
47,0.047000,7684.415614,-14791.762209,-7107.346595,1.798063e-08,19.554128,55.467457,-48.639454,0.000,0.344,0.073
48,0.048000,7684.039327,-14791.385949,-7107.346622,1.426707e-08,19.554131,55.467455,-48.639455,0.000,0.325,0.072
49,0.049000,7683.663087,-14791.009677,-7107.346590,1.869506e-08,19.554132,55.467453,-48.639454,0.000,0.592,0.030
50,0.050000,7683.286897,-14790.633500,-7107.346603,1.688385e-08,19.554133,55.467450,-48.639451,0.000,0.875,0.130
