step,time,kinetic_energy,potential_energy,total_energy,energy_drift,px,py,pz,tree_build_ms,force_ms,integrate_ms
1,0.001000,73981835.929828,0.000000,73981835.929828,0.000000e+00,5722.725348,-2393.839778,-2002.372677,127.866,21.196,1.622
2,0.002000,73981835.929835,0.000000,73981835.929835,9.104025e-14,5722.725347,-2393.839778,-2002.372678,3.819,0.970,0.058
3,0.003000,73981835.929841,0.000000,73981835.929841,1.820805e-13,5722.725346,-2393.839778,-2002.372678,1.613,0.558,0.253
4,0.004000,73981835.929848,0.000000,73981835.929848,2.731208e-13,5722.725345,-2393.839779,-2002.372679,4.204,1.204,0.178
5,0.005000,73981835.929855,0.000000,73981835.929855,3.635568e-13,5722.725345,-2393.839779,-2002.372679,2.203,0.360,0.104
6,0.006000,73981835.929862,0.000000,73981835.929862,4.547984e-13,5722.725344,-2393.839779,-2002.372680,2.014,0.748,0.037
7,0.007000,73981835.929868,0.000000,73981835.929868,5.458387e-13,5722.725343,-2393.839779,-2002.372680,1.559,0.304,0.108
8,0.008000,73981835.929875,0.000000,73981835.929875,6.368789e-13,5722.725342,-2393.839780,-2002.372681,1.584,1.518,0.037
9,0.009000,73981835.929882,0.000000,73981835.929882,7.283220e-13,5722.725342,-2393.839780,-2002.372681,1.781,0.394,0.050
10,0.010000,73981835.929889,0.000000,73981835.929889,8.191608e-13,5722.725341,-2393.839780,-2002.372682,1.573,0.256,0.038
11,0.011000,73981835.929895,0.000000,73981835.929895,9.097983e-13,5722.725340,-2393.839780,-2002.372682,1.487,0.467,0.044
12,0.012000,73981835.929902,0.000000,73981835.929902,1.000839e-12,5722.725339,-2393.839781,-2002.372683,1.741,0.488,0.060
13,0.013000,73981835.929909,0.000000,73981835.929909,1.092080e-12,5722.725339,-2393.839781,-2002.372683,1.613,0.457,0.040
14,0.014000,73981835.929916,0.000000,73981835.929916,1.182919e-12,5722.725338,-2393.839781,-2002.372684,1.628,0.905,0.048
15,0.015000,73981835.929922,0.000000,73981835.929922,1.273758e-12,5722.725337,-2393.839781,-2002.372684,1.656,0.828,0.040
16,0.016000,73981835.929929,0.000000,73981835.929929,1.364194e-12,5722.725336,-2393.839782,-2002.372685,1.467,0.766,0.322
17,0.017000,73981835.929936,0.000000,73981835.929936,1.455234e-12,5722.725336,-2393.839782,-2002.372685,1.614,0.716,0.039
18,0.018000,73981835.929942,0.000000,73981835.929942,1.546073e-12,5722.725335,-2393.839782,-2002.372686,1.529,0.500,0.034
19,0.019000,73981835.929949,0.000000,73981835.929949,1.636912e-12,5722.725334,-2393.839782,-2002.372687,1.397,0.353,0.043
20,0.020000,73981835.929956,0.000000,73981835.929956,1.727751e-12,5722.725333,-2393.839783,-2002.372687,1.639,0.264,0.137
21,0.021000,73981835.929963,0.000000,73981835.929963,1.818589e-12,5722.725333,-2393.839783,-2002.372688,1.537,0.395,0.043
22,0.022000,73981835.929969,0.000000,73981835.929969,1.909227e-12,5722.725332,-2393.839783,-2002.372688,1.502,0.334,0.047
23,0.023000,73981835.929976,0.000000,73981835.929976,2.000469e-12,5722.725331,-2393.839784,-2002.372689,3.061,0.475,0.116
24,0.024000,73981835.929983,0.000000,73981835.929983,2.091307e-12,5722.725330,-2393.839784,-2002.372689,2.013,0.691,0.039
25,0.025000,73981835.929989,0.000000,73981835.929989,2.182146e-12,5722.725330,-2393.839784,-2002.372690,1.819,0.350,0.038
26,0.026000,73981835.929996,0.000000,73981835.929996,2.272985e-12,5722.725329,-2393.839784,-2002.372690,1.670,0.378,0.053
27,0.027000,73981835.930003,0.000000,73981835.930003,2.364025e-12,5722.725328,-2393.839785,-2002.372691,1.599,0.305,0.071
28,0.028000,73981835.930010,0.000000,73981835.930010,2.454461e-12,5722.725327,-2393.839785,-2002.372691,1.620,0.395,0.037
29,0.029000,73981835.930016,0.000000,73981835.930016,2.545703e-12,5722.725327,-2393.839785,-2002.372692,1.556,0.529,0.048
30,0.030000,73981835.930023,0.000000,73981835.930023,2.636945e-12,5722.725326,-2393.839786,-2002.372692,1.894,0.349,0.047
